time,x,y,computation_time
1746666294.1269464,3.415134461175101,1.1356282817514929,6.196899
1746666294.1529806,3.4372473895845284,1.1291291705504214,32.231018
1746666294.1937091,3.4455824737639063,1.1214658238198005,7.270038
1746666294.2230065,3.532153315384936,1.0916142736776,36.567478
1746666294.2588406,3.5582433809632135,1.0842371594490199,7.110382
1746666294.2826567,3.606470467080256,1.0682193180386856,30.926317
1746666294.306991,3.625622973039216,1.0627167917609837,55.2609
1746666294.3367915,3.674647376501521,1.0466574871553587,18.015758
1746666294.3720908,3.7361193553622387,1.036395183602954,53.315081
1746666294.4061544,3.816899295639705,1.0138000444118909,23.139615
1746666294.4402316,3.8880960925807164,0.9955290139552576,57.216736
1746666294.4638739,3.9574605745838256,0.9715765195378575,15.020033
1746666294.5015972,3.99751102692666,0.9635748023006043,52.743438
1746666294.5278683,4.091879647033866,0.9387822727029773,14.324033
1746666294.5510614,4.135493485173241,0.9254973112065682,37.517123
1746666294.5786932,4.162118856930075,0.9134561290239203,65.148981
1746666294.6074355,4.23227284202343,0.8710254145657813,22.53421
1746666294.6358197,4.267243525109367,0.8511332668776862,50.918488
1746666294.6628053,4.331322333467211,0.8235687384283505,17.989037
1746666294.688139,4.387688046990197,0.8003803465948024,43.322739
1746666294.7186522,4.442288633880935,0.7794331606245926,8.519504
1746666294.7495239,4.532778621624627,0.7332396383543641,39.391034
1746666294.802445,4.624889278419114,0.6917534294231074,92.312145
1746666294.8303444,4.691851798849808,0.6578054893951397,20.024909
1746666294.8637972,4.727363482556213,0.6321855719687841,53.47768
1746666294.891797,4.805161997510514,0.5802858151382126,17.466741
1746666294.9259317,4.8530121953730765,0.5280611312721245,51.601465
1746666294.9536784,4.8724481452595265,0.5033457387250585,13.55062
1746666294.9846022,4.914875554456806,0.43306536739448076,44.474441
1746666295.0137668,4.936282831234327,0.41578173096731175,73.639108
1746666295.0389214,4.940860025685647,0.38044276403072286,17.500695
1746666295.0718038,5.009045160810392,0.3178183296290336,50.383104
1746666295.1198735,5.03830071165356,0.24960778895958344,45.03978
1746666295.150701,5.074493064178682,0.19261494704759285,14.1382
1746666295.1845403,5.081462046880726,0.15314455410716346,47.977422
1746666295.2130656,5.130315882657186,0.09707840025231329,11.727111
1746666295.245679,5.088496363749696,0.07416645651500109,44.340387
1746666295.2766442,5.110552466204818,0.0005820542265967516,9.779084
1746666295.311895,5.127990692595779,-0.06725788682578898,45.029572
1746666295.3549488,5.165845299084957,-0.15331044533347982,22.093742
1746666295.4068441,5.223098754086287,-0.2217377745074803,73.989172
1746666295.4385803,5.277044141112107,-0.29206751761140654,24.003944
1746666295.5010695,5.29279289573496,-0.3742309530618117,36.591063
1746666295.5424032,5.351288462627264,-0.5037635757671257,12.256768
1746666295.5697982,5.396191537655403,-0.5859613051973181,39.651879
1746666295.606091,5.427719802900602,-0.6456535826413963,75.944625
1746666295.6419723,5.4481718553082645,-0.6747313986294999,14.360963
1746666295.6747532,5.494017479393911,-0.761365180092839,47.141799
1746666295.7099931,5.511325202058518,-0.8506056977330455,17.308525
1746666295.7447379,5.509739339870531,-0.9444879954495482,52.05339
1746666295.784295,5.522755344712305,-0.9931837559146671,24.419451
1746666295.8140748,5.6116854755163,-1.081850538610122,54.199187
1746666295.8486044,5.645187027160475,-1.1101292301539285,22.539587
1746666295.8862138,5.697023461007496,-1.2535874185999112,60.149066
1746666295.9172242,5.694750878782053,-1.2917744161426843,24.123149
1746666295.952119,5.754305754962873,-1.3835245382310604,59.018133
1746666295.9876733,5.762055375498421,-1.42235068897185,26.233744
1746666296.024828,5.805766615023468,-1.5073770337674677,63.388514
1746666296.0507777,5.832507272336724,-1.5971091922567706,18.04184
1746666296.082424,5.8738633997734375,-1.6382547853998122,49.687999
1746666296.1106906,5.918359412691268,-1.7357382262748347,24.142958
1746666296.1417677,5.928556021889071,-1.7792367045841202,55.220162
1746666296.1726832,5.935220079777208,-1.8715753377568478,21.541588
1746666296.206828,5.897256468663206,-1.989519671350561,55.686296
1746666296.2425225,5.829852416435191,-2.044062630715029,24.069195
1746666296.2765439,5.868556540504291,-2.145439517555356,58.090634
1746666296.3049572,5.8566851418939905,-2.25760828948139,13.575773
1746666296.3315763,5.990055956075715,-2.274324214163271,40.194912
1746666296.3626833,5.989069337575772,-2.3399273219410093,71.301974
1746666296.3941917,5.9493883146943976,-2.448056948418521,13.388021
1746666296.425884,5.987145496396548,-2.5437897498442164,45.080166
1746666296.4635723,5.982071819327839,-2.5961430172756637,17.286892
1746666296.499548,5.939565249571211,-2.683087771942958,53.262694
1746666296.5282042,5.916449025934844,-2.803454197165702,16.669264
1746666296.5604036,5.894105105907252,-2.853702540162752,48.868697
1746666296.5879693,5.869760037772767,-2.952215804280918,10.444747
1746666296.619337,5.8554472971637175,-3.0043254860674464,41.812748
1746666296.6509495,5.831774994291971,-3.096559316563367,8.125918
1746666296.6843147,5.798239786457317,-3.191504817458057,41.491325
1746666296.7221754,5.780401089569003,-3.271246219774087,13.611935
1746666296.7600172,5.744924479427996,-3.3152290170983307,51.453809
1746666296.7943704,5.706071996562591,-3.412676542252407,20.503971
1746666296.8363986,5.662080949471874,-3.4990635613258525,62.532314
1746666296.8783193,5.597152067314635,-3.5796644285352,33.737362
1746666296.915307,5.550033660256233,-3.6574383177178866,10.414953
1746666296.945967,5.486400530830305,-3.7033182035793804,41.074922
1746666296.9798095,5.3874546123587415,-3.761280362783898,8.784061
1746666297.005378,5.288849800495096,-3.8085458731847552,34.352622
1746666297.0339713,5.251885954832984,-3.834067947490226,62.945902
1746666297.065987,5.241863671988072,-3.8527900993588844,21.376812
1746666297.1017358,5.184786098736201,-3.899911147479877,57.125532
1746666297.1333103,5.096275840177034,-3.9440097358603086,27.53899
1746666297.1797094,5.065851054133307,-3.957764088686782,73.938226
1746666297.2062857,5.010763397386865,-4.010327680497193,6.384556
1746666297.2344806,4.968333962204771,-4.047661706088625,34.579385
1746666297.2659357,4.921059679783223,-4.089235108508814,66.034431
1746666297.299799,4.924805462677682,-4.090542177640446,28.904911
1746666297.3402953,4.889389713193478,-4.1334450469639945,9.453532
1746666297.385177,4.822687809031026,-4.179696389581031,54.335129
1746666297.4069133,4.797857560474536,-4.2057405797639715,8.848703
1746666297.4470835,4.726812969341783,-4.278477340923716,49.018847
1746666297.4824412,4.704505776597636,-4.312569275663598,20.870389
1746666297.525915,4.650146158718219,-4.37665082106518,64.344047
1746666297.5599334,4.595166005091202,-4.438724138850008,28.493179
1746666297.587743,4.484581846430248,-4.493784722772543,56.302709
1746666297.621583,4.4143187633867305,-4.517805203630667,28.186028
1746666297.650796,4.311711886296337,-4.562962642090101,57.398985
1746666297.6808093,4.274697135691646,-4.5757087340386535,21.40907
1746666297.7088106,4.178892433189874,-4.635971758498736,49.410418
1746666297.7447264,4.143452657203828,-4.659263129565918,21.018043
1746666297.7809453,4.09481639766456,-4.706611922357246,57.236993
1746666297.8243084,4.032505311329153,-4.750412748126315,35.264665
1746666297.8660765,3.96478358379673,-4.784336608989644,11.266642
1746666297.905049,3.852390040150297,-4.829803923092476,50.239161
1746666297.9337723,3.8094699577044633,-4.852765861998482,78.962494
1746666297.9681087,3.755231925499445,-4.862284567745891,15.416277
1746666297.9947648,3.7251897203693405,-4.870401172765764,42.072409
1746666298.0258985,3.6536054507698954,-4.883845840295126,5.862612
1746666298.0513492,3.5965755480545196,-4.8877735722422315,31.313504
1746666298.082335,3.566853095295832,-4.891514013142433,62.299152
1746666298.1049588,3.5059969715312733,-4.883087005223103,18.065873
1746666298.1322496,3.4718131165813015,-4.8763043467144165,45.356819
1746666298.1744082,3.4411454708722315,-4.869559264987758,25.185504
1746666298.3138554,3.2718952473771465,-4.864807909126418,6.26407
1746666298.3412135,3.2095775634492596,-4.855403912829246,12.425064
1746666298.36,3.1717893888053537,-4.827347581224066,11.642115
1746666298.3715034,3.09272199372343,-4.789944747966018,23.145696
1746666298.3877947,3.0310763764194526,-4.761566754556812,39.437117
1746666298.4265475,2.9896417057649143,-4.740747234953629,14.328417
1746666298.4497795,2.9436305814168215,-4.692491943571102,37.560261
1746666298.4776824,2.857392766075735,-4.651150433087388,65.463204
1746666298.5132046,2.8045087269632454,-4.624948106895661,32.235787
1746666298.5550582,2.7054713236072803,-4.593219774866061,12.404807
1746666298.5900903,2.6175847688094174,-4.545230535963588,47.436629
1746666298.620256,2.552346369443021,-4.505959591218056,12.303714
1746666298.645973,2.4557351260074927,-4.4573741985991875,38.020731
1746666298.6757276,2.4197128221268995,-4.439348826538371,67.775217
1746666298.7080593,2.4005075617157696,-4.429117547701371,100.106976
1746666298.7434258,2.3183479866764576,-4.415366303441733,30.564733
1746666298.7721004,2.183245119473005,-4.379946020936394,59.239424
1746666298.801966,2.111933783980345,-4.3409866737473655,26.333141
1746666298.8404474,2.009345798409217,-4.297477779227437,64.814693
1746666298.885782,1.9246964426913935,-4.26522985166865,42.044215
1746666298.9267128,1.8102784541158594,-4.224722457743011,23.906275
1746666298.9616904,1.7172400765381872,-4.192311300646156,58.884079
1746666298.9934816,1.6579548854904629,-4.172994409535751,24.665479
1746666299.018528,1.5996417953560633,-4.157316327231117,49.71168
1746666299.0470462,1.5164643561208904,-4.125930359564605,13.138601
1746666299.075719,1.4819988276389258,-4.10701623627759,41.811596
1746666299.1088095,1.4017607615941519,-4.069614928878118,8.829663
1746666299.1382444,1.3606858619863715,-4.027420709803433,38.264614
1746666299.1904914,1.3425049510087803,-4.009523292562363,24.791213
1746666299.2132325,1.2937200008592133,-3.9848322493117814,47.532345
1746666299.2442546,1.2168242892611776,-3.917967878288575,13.984145
1746666299.2824156,1.202022257527104,-3.8769338453767723,52.14517
1746666299.3286252,1.1195388910647965,-3.786310512274306,32.559226
1746666299.3732867,1.08550730676235,-3.7562224822132175,11.722951
1746666299.406199,1.0341871023446698,-3.684088837218884,44.635154
1746666299.4353588,1.016875343018597,-3.657947881051907,73.79502
1746666299.469887,0.9855025803196145,-3.605337436859514,8.643094
1746666299.5038326,0.9785461608229333,-3.5537293064489157,42.588657
1746666299.5342307,0.963836732321362,-3.5194486130505274,5.580838
1746666299.5847788,0.9262711038600246,-3.435464030578805,56.128813
1746666299.6320715,0.9296169853278502,-3.363123103254643,41.735529
1746666299.673074,0.9338991758698317,-3.2979662631248226,15.991631
1746666299.7134624,0.9553831469407185,-3.256189441885459,56.380185
1746666299.7526639,0.9717439522982837,-3.231656453468706,29.06319
1746666299.7871933,0.9807355878122761,-3.181408188985837,63.59262
1746666299.830698,0.9993627497865631,-3.1055438443587273,33.520391
1746666299.8673532,1.0100579524324031,-3.0604450194178816,14.55326
1746666299.907415,1.0394358513365198,-3.01950349706588,54.615142
1746666299.936022,1.063202373174957,-2.9922071914311346,18.044176
1746666299.9763103,1.092456440863367,-2.9523416686987556,58.332437
1746666300.009229,1.1210884285503555,-2.9150530790384415,25.462765
1746666300.0440624,1.137420260829341,-2.9011327873743857,60.296145
1746666300.0781121,1.1640187661559436,-2.867187859007871,27.78761
1746666300.1076276,1.1796438875652397,-2.8305604982178725,57.303109
1746666300.1449115,1.203027889933963,-2.802163207408635,30.531419
1746666300.1698487,1.2169815200544296,-2.788517703045523,55.468558
1746666300.1937714,1.2384187144161196,-2.7518690099066925,13.308913
1746666300.221967,1.2556645974521958,-2.7348248135624362,41.504734
1746666300.2470984,1.2852495615993562,-2.723026021641913,66.636059
1746666300.2935624,1.3112439083183798,-2.712223678005973,9.716905
1746666300.3129015,1.4197703029290527,-2.664404018924091,29.055925
1746666300.334784,1.439022315216985,-2.6506913370440555,50.938586
1746666300.3657606,1.467943836642575,-2.6308826311421636,17.577594
1746666300.3937342,1.494342656123254,-2.591340370565997,45.551356
1746666300.4225574,1.517353982180177,-2.580315554186506,13.517884
1746666300.446606,1.5393721422166247,-2.538221431558099,37.566533
1746666300.4694984,1.5638614615036592,-2.5172995035878065,60.458905
1746666300.492929,1.5921195369816732,-2.503243750641619,18.188183
1746666300.518168,1.597936115151197,-2.4797474986013213,43.426969
1746666300.552055,1.6115776697667117,-2.43288977246503,11.726695
1746666300.5869596,1.6175513467960234,-2.409242471165278,46.631535
1746666300.6081865,1.6350202697817147,-2.361178320985195,67.85842
1746666300.6419246,1.652920752808348,-2.321649990910956,28.344499
1746666300.684164,1.6707575654597677,-2.2820516248575213,12.240543
1746666300.7197115,1.6790814951550856,-2.264420905226531,47.787973
1746666300.748827,1.698040413885485,-2.2271763570672225,10.702327
1746666300.786726,1.7046611699687062,-2.2115221045982194,48.601228
1746666300.823313,1.7196796982431846,-2.180584364612344,20.540773
1746666300.8503728,1.7338809843253709,-2.1521670654443996,47.600508
1746666300.881543,1.741284640064655,-2.1391049174810823,13.611008
1746666300.9126654,1.7533642075392075,-2.114049246842257,44.733398
1746666300.9355283,1.7566576179212667,-2.1054213732066587,67.596424
1746666300.9645047,1.7696744077934121,-2.079488767858084,23.200418
1746666300.9947486,1.778081517376472,-2.064424378860107,53.444143
1746666301.0227656,1.7868520233864658,-2.053637425062823,19.227975
1746666301.0475278,1.800169254379961,-2.0312502136256883,43.990322
1746666301.0771759,1.8036354986288696,-2.020902892249728,12.628689
1746666301.1008413,1.808610765484313,-2.0130310868442813,36.294121
1746666301.1264071,1.8131289845770242,-2.0052385432317483,61.859802
1746666301.1570604,2.0496588098414064,-2.1877329723562764,18.642828
1746666301.184253,2.204345877777564,-2.313108769172934,45.835241
1746666301.219461,2.2300972827675363,-2.3262568066346296,81.043424
1746666301.2515707,2.2460173169958786,-2.3410834536711933,23.19901
1746666301.2831275,2.2834063434892764,-2.3578834179893122,54.755885
1746666301.3181398,2.293597915131336,-2.366571158617498,24.503199
1746666301.3507535,2.2840654151821336,-2.3779358200003813,57.116987
1746666301.3836844,2.2659767226399747,-2.389698361813568,23.237412
1746666301.408561,2.275570158394134,-2.4113783636852753,48.113972
1746666301.4447393,2.2651332569955316,-2.4277138902531967,20.090352
1746666301.4877965,2.2343672159230548,-2.439117178750647,63.147383
1746666301.5254374,2.2384809578479734,-2.4503988356829294,33.055345
1746666301.549326,2.2383706533769794,-2.4541376597174067,56.943923
1746666301.5751748,2.2263918009935737,-2.4621492458518475,17.441332
1746666301.6042871,2.1980512652131052,-2.4761298144386976,46.553579
1746666301.6314325,2.1780726471282885,-2.4940755756171784,10.329542
1746666301.6596556,2.21679325961201,-2.5019312897122963,38.552532
1746666301.6867127,2.2220080433867646,-2.50605116152156,65.609611
1746666301.7165186,2.2128941712024925,-2.5090804640152973,22.816048
1746666301.7534173,2.1997922844162923,-2.514298264000992,59.714581
1746666301.7918577,2.2308597815901146,-2.521156663378054,28.161707
1746666301.8295443,2.244350725397856,-2.5229481847048976,9.937203
1746666301.8685918,2.2359092512156176,-2.530145286940712,48.984734
1746666301.8918111,2.234893393272575,-2.531168238777126,8.84384
1746666301.9229484,2.2191544589023238,-2.5345496797668474,39.981175
1746666301.9514942,2.203750216619238,-2.5403861400774552,68.526932
1746666301.9862318,2.2085950433129984,-2.5446668136341377,27.503404
1746666302.013684,2.206804194499614,-2.5527636340605167,54.95567
1746666302.0413916,2.1777101030586836,-2.570720807796813,20.549413
1746666302.0725534,2.172709753106621,-2.5772948234153614,51.71123
1746666302.1207523,2.1563110129142604,-2.569263988975093,38.743164
1746666302.1524398,2.1494386236452687,-2.5641361017952953,70.430669
1746666302.1845198,2.1462392488017366,-2.5597686544230145,6.567956
1746666302.2148263,2.1543248038086085,-2.5567805194776567,36.8745
1746666302.2558987,2.159095143792781,-2.552402248851009,11.439577
1746666302.3014576,2.167014353710125,-2.5552473799842073,56.998518
1746666302.3439155,2.16917456225191,-2.5700684811679975,34.883463
1746666302.381872,2.1752640053316252,-2.572620555466458,7.221588
1746666302.4095984,2.1781456006187168,-2.5954363707370987,34.948138
1746666302.4406044,2.179100255301994,-2.603776125592709,65.954331
1746666302.4745843,2.180168935256174,-2.6051494483919284,29.734517
1746666302.5041196,2.155181148621696,-2.5965332318257848,59.269761
1746666302.5310936,2.1409395142211163,-2.5918035430952546,22.255222
1746666302.562337,2.1344503125226186,-2.586051653215379,53.498642
1746666302.5945592,2.137230363285036,-2.5745851636460455,23.397836
1746666302.6271257,2.1564748297969243,-2.5680733224421384,55.964358
1746666302.662142,2.1543237735762144,-2.5679418682703554,19.803554
1746666302.6958284,2.182156413156402,-2.558249839606732,53.489937
1746666302.7340384,2.2021258254252993,-2.543528327342422,23.657527
1746666302.77011,2.2360828918728344,-2.52552508213365,59.729014
1746666302.8095598,2.2566976251021114,-2.516163034660208,27.816571
1746666302.8503194,2.2848041508944714,-2.49207451895753,17.149446
1746666302.888642,2.2941053198051575,-2.4597695522248255,55.472238
1746666302.9223366,2.302983439693582,-2.4462182947324984,21.935046
1746666302.9492278,2.3267923419087615,-2.4136709243310586,48.82639
1746666302.9833953,2.331426522861547,-2.4018439372715465,18.98646
1746666303.0074475,2.325349871735219,-2.367676849945204,43.038438
1746666303.0398774,2.3251213911880106,-2.3483883736629507,75.468314
1746666303.0724156,2.3314889410143627,-2.326284710450189,9.637413
1746666303.0970516,2.3640440500529145,-2.3167423521966968,34.273322
1746666303.1404996,2.381101683097607,-2.308075811622133,12.456297
1746666303.1690247,2.3714437958246912,-2.280954106270791,40.98135
1746666303.207723,2.352180931400442,-2.2691588720851787,14.376804
1746666303.326957,2.34447883849966,-2.2747878805605675,11.355413
1746666303.3401756,2.349577659929387,-2.2703507138687375,8.290629
1746666303.3466978,2.341246260668475,-2.2589834099098987,14.812824
1746666303.3617532,2.3335046581760133,-2.258744615721083,29.868059
1746666303.3933642,2.331322010808558,-2.2684371495171156,61.47908
1746666303.4244437,2.339600101630716,-2.260670190461229,26.348886
1746666303.4490514,2.3484639717418867,-2.253925696571514,50.956539
1746666303.4888074,2.352554470941703,-2.2500461152579265,33.237081
1746666303.521927,2.361467975197828,-2.2313611920197594,66.356814
1746666303.5446787,2.374051779808934,-2.203715774526415,17.556569
1746666303.5686092,2.378818471005119,-2.1872822795994273,41.487165
1746666303.5997584,2.3782420234418913,-2.1742232831390047,13.360275
1746666303.6269362,2.394863773765065,-2.1654752962831467,40.538
1746666303.6517255,2.400249849282364,-2.1614056814855607,65.327357
1746666303.681885,2.382423986800767,-2.1373485686087887,26.509309
1746666303.7092435,2.38957965993851,-2.1056690441964996,53.867747
1746666303.7356353,2.3929813526757364,-2.0953600179784333,13.483674
1746666303.782965,2.420099450486497,-2.059669061122484,60.813193
1746666303.8089929,2.439534711428565,-2.035213299023365,17.514839
1746666303.840472,2.43553634094438,-2.010165007329246,48.99411
1746666303.8709822,2.4331363677288147,-1.9761356319686334,21.414286
1746666303.9106798,2.427078457341484,-1.9538103397311883,61.111799
1746666303.9660408,2.4358620622340053,-1.879975678481415,19.002013
1746666304.0125813,2.4200678650201244,-1.8247792555981548,65.542664
1746666304.044072,2.403084104292238,-1.8049098196275357,22.165329
1746666304.0665739,2.3962719292229306,-1.7693379344185642,44.667155
1746666304.0908532,2.3959733164303145,-1.7602793692291632,12.564558
1746666304.126675,2.363882703170521,-1.7474999037876742,48.386241
1746666304.1507468,2.3611665947036093,-1.708617982754871,7.429917
1746666304.1817076,2.3586996125835493,-1.6669085683379703,38.390508
1746666304.2219708,2.3450934003129125,-1.6238619815875246,13.147754
1746666304.2456079,2.293527424700982,-1.5930076853496262,36.784704
1746666304.2744608,2.267255217603039,-1.5981265192898602,65.637804
1746666304.3023813,2.2624220376220174,-1.5624244742219386,21.62332
1746666304.3325603,2.245809428110647,-1.560589603203329,51.80221
1746666304.3649704,2.2470558019745455,-1.54571668795871,22.917877
1746666304.3938751,2.222480448546484,-1.5097108096179261,51.822435
1746666304.4294493,2.2070544275352675,-1.5030728551457895,24.354008
1746666304.46206,2.1748490797446896,-1.4633841601900592,56.96466
1746666304.4926853,2.1576665428914015,-1.4244106190463077,18.749009
1746666304.5210733,2.152072205076263,-1.4004303379704575,47.137031
1746666304.5469067,2.1461154181990247,-1.359134047633249,9.427387
1746666304.5749838,2.1368767177369135,-1.339908197698114,37.50445
1746666304.6035414,2.121851798467263,-1.3176624928757459,66.061984
1746666304.6282337,2.0929256155396874,-1.2971006677176555,20.065007
1746666304.6565056,2.088738544309205,-1.2841110288295872,48.337151
1746666304.6850283,2.0742340457693644,-1.25421306826017,76.859739
1746666304.7270212,2.0727352994550396,-1.2362885474823395,25.090171
1746666304.7514427,2.07321093837787,-1.1932399428860896,49.511671
1746666304.7772102,2.069772482578502,-1.18156181533635,11.521533
1746666304.8058374,2.09467946289829,-1.1587944074321854,40.148894
1746666304.8322873,2.1047056989391146,-1.1501766726987297,66.598809
1746666304.8639615,2.111299310986033,-1.1417338923875142,22.849937
1746666304.9016778,2.1175050785384975,-1.1034627724778108,60.566397
1746666304.9412434,2.1262353026179572,-1.0684661250218956,29.583374
1746666304.985764,2.1157626434045507,-1.0504159092107637,22.110191
1746666305.0083625,2.115041545849895,-1.0259074131370112,44.708725
1746666305.0434477,2.115686465096354,-1.0231865518744028,15.983183
1746666305.0689418,2.11000802473203,-0.988835798997717,41.477309
1746666305.0944648,2.1014387450024286,-0.9753164415651954,67.000204
1746666305.1199265,2.0916319881674776,-0.959305893842081,18.396705
1746666305.1471922,2.0773427632910435,-0.9293541476348557,45.66253
1746666305.1715887,2.073796539124176,-0.9135677445516133,12.840763
1746666305.2012372,2.0610936342350326,-0.8993827543094507,42.489452
1746666305.2243743,2.0443541448529334,-0.8593349126409467,65.626475
1746666305.2531412,2.0339206744895857,-0.8323017093247315,23.224676
1746666305.2889917,2.0204948329279557,-0.7974062809551296,59.075224
1746666305.3263648,1.982809939284528,-0.7695388256851446,32.285293
1746666305.3488288,1.952664526493913,-0.7350972072684244,54.749164
1746666305.3851638,1.905734296097009,-0.7000863825936419,29.214845
