time,x,y,computation_time
1746667086.439109,3.2196314703410445,1.219088716872539,10.700567
1746667086.4646294,3.20859289531462,1.2237029686402827,36.22087
1746667086.4855938,3.2130783610498965,1.227399955968701,57.185055
1746667086.517586,3.1989308140526047,1.2321536186421773,24.369305
1746667086.5342412,3.210371532254092,1.2139115373463796,41.024392
1746667086.5607002,3.206761703838413,1.2065845437144593,67.483331
1746667086.5840292,3.219782188723404,1.21122868521267,14.647184
1746667086.600997,3.2402004485838694,1.2001670197716225,31.614989
1746667086.6151927,3.2502660281138986,1.1896844130132378,45.810504
1746667086.6408255,3.276859204462991,1.1830396599106987,16.269725
1746667086.664292,3.2889086945433728,1.1833329457417137,39.736267
1746667086.6791391,3.3080453249752013,1.1804027963057784,54.583429
1746667086.6971288,3.311012117015939,1.1773553779851749,12.045782
1746667086.7144086,3.3112441255157172,1.183522756866698,29.325666
1746667086.7322202,3.307259710350624,1.1716581471674037,47.137127
1746667086.7690995,3.3116998585350363,1.1683437956936134,19.10477
1746667086.7827606,3.3874740598131656,1.157987865390801,32.765955
1746667086.8009756,3.4510029796446724,1.1484805512236784,50.980923
1746667086.8152547,3.48003375451505,1.1394486402892143,65.260154
1746667086.8319635,3.5060216435957225,1.1234519490455106,10.964931
1746667086.8543842,3.5523011240928217,1.1160334949053272,33.385537
1746667086.876683,3.5942150420906502,1.1096353569637525,55.684536
1746667086.9102902,3.6219566101984433,1.097028541339237,20.438304
1746667086.9277549,3.6892113664859547,1.089922451333821,37.902901
1746667086.9467754,3.750531351715781,1.0767327431602522,56.923475
1746667086.965758,3.7916717678567196,1.0613968988062037,15.256108
1746667086.9844053,3.846579600506377,1.055029279906766,33.903161
1746667087.001902,3.893751920845904,1.0399896644383708,51.400111
1746667087.0342014,3.9276957631425997,1.0285627200596885,21.876612
1746667087.0576468,3.969722810157104,1.0165356472008593,45.322034
1746667087.0703125,4.036596233665275,1.0021760305815366,57.987813
1746667087.0917463,4.084443508814286,0.9946078810041258,10.142877
1746667087.1095617,4.132909909963332,0.984910189502529,27.958114
1746667087.1252637,4.202651148753642,0.9734397463631033,43.660196
1746667087.1371105,4.247541244213233,0.9655219746713966,55.506896
1746667087.1667945,4.271841668120544,0.960268307042269,22.570724
1746667087.1804643,4.322144503191513,0.9488636483789128,36.240582
1746667087.1984901,4.367188362231604,0.933677590893965,54.266549
1746667087.2115753,4.396716074982458,0.929624509137516,67.351516
1746667087.2385755,4.432081401706438,0.9141407516410123,19.308812
1746667087.2557662,4.493289642717178,0.9166266409745829,36.499539
1746667087.2710717,4.561005809376952,0.9120888354383707,51.805122
1746667087.2946904,4.627339562038209,0.9047614385969623,75.423736
1746667087.314284,4.675220835492476,0.8892510797934411,6.548116
1746667087.3398297,4.716023394188732,0.8783496567016493,32.093828
1746667087.3648303,4.784056298848084,0.8547417925138924,57.094331
1746667087.3812904,4.814624283082455,0.8428970575063766,8.540785
1746667087.3948405,4.8506649304814,0.850798446585517,22.09083
1746667087.4253204,4.902266924107363,0.8439161521193933,52.570822
1746667087.4485903,4.946925304650226,0.8361798393754565,10.408553
1746667087.4783638,4.980484850690004,0.8241920716437917,40.181952
1746667087.496062,5.047628621170606,0.7982873490964032,57.880255
1746667087.5145917,5.102632166484217,0.781736682518124,10.160221
1746667087.5323336,5.112204147304614,0.7641715046665352,27.902111
1746667087.5577562,5.1561309123374635,0.7361902401760135,53.324713
1746667087.6015377,5.195837547189272,0.7109354574882226,31.607085
1746667087.626822,5.330206755465909,0.6105610616846174,56.891249
1746667087.665531,5.353151687149136,0.5878199219899592,30.879403
1746667087.7020571,5.4295769454797425,0.5006641197666696,67.405567
1746667087.7144518,5.454597724988204,0.4699328173440251,7.7603
1746667087.7341383,5.5374380953358875,0.37180380626826537,27.446953
1746667087.7564752,5.583881015551269,0.32445540229245995,49.783779
1746667087.7734988,5.610624965917237,0.2949907621346834,8.082716
1746667087.8027666,5.634163749710759,0.2548807111303598,37.350523
1746667087.8215954,5.646363107057423,0.22302842835089765,56.179343
1746667087.8595185,5.655185294463188,0.1881099883868674,28.464793
1746667087.8812144,5.725875926522465,0.0767135952639352,50.160597
1746667087.907566,5.751791273029575,0.028571937848697708,9.054666
1746667087.9270165,5.789886599717229,-0.04132432560513568,28.505276
1746667087.9512749,5.820377502580803,-0.10553547584353838,52.763503
1746667087.974993,5.844327187088825,-0.15630975121747626,76.481706
1746667087.9961188,5.855491462529456,-0.21087417558115415,97.607562
1746667088.0229378,5.893971388494111,-0.3220130215938353,20.055662
1746667088.046831,5.928526928817638,-0.38044492422201065,43.948945
1746667088.0745544,5.948059008955033,-0.43688448766795296,13.972433
1746667088.1094775,5.985366585970106,-0.5032544473783015,48.895289
1746667088.1280992,6.0223982714962805,-0.6293521252365781,67.517156
1746667088.151196,6.029025474903767,-0.6809840096525008,10.563697
1746667088.1670241,6.065919272014754,-0.74808243289261,26.391832
1746667088.1906524,6.0597194826847165,-0.806969476223971,50.019918
1746667088.2087214,6.059834060704089,-0.8630241241660108,8.598228
1746667088.2267816,6.07772490774406,-0.9288894791046823,26.658405
1746667088.2450616,6.091137522134225,-0.9727994536030784,44.938368
1746667088.2631786,6.078336432703721,-1.0516274858478734,5.872564
1746667088.280956,6.109449511836709,-1.1194615632036338,23.649975
1746667088.3061132,6.125474461647556,-1.1762985684668832,48.807029
1746667088.3219168,6.130843217679715,-1.2409039144080958,64.610812
1746667088.346036,6.102298773686454,-1.296852825323136,20.409695
1746667088.3750062,6.119199730938812,-1.387862067925096,49.380048
1746667088.40488,6.096546333194731,-1.5189298784916063,16.16716
1746667088.4233453,6.110194430296964,-1.6210743703260928,34.632379
1746667088.439184,6.101716020282944,-1.6911619050133584,50.471171
1746667088.4526033,6.091186337778275,-1.7423320976297092,63.890426
1746667088.4880607,6.113287701164957,-1.8172924106654662,26.205903
1746667088.517515,6.162715966272274,-1.8662556752433237,55.660215
1746667088.548862,6.175345243355342,-1.91073959215571,25.331591
1746667088.569352,6.167261793500198,-2.0595663757687235,45.821481
1746667088.5879047,6.140308843338503,-2.143851424183784,64.374385
1746667088.6055555,6.13691201788203,-2.201765529544921,12.499147
1746667088.63149,6.1428887366103435,-2.2468660581345166,38.433486
1746667088.6513753,6.13709882423699,-2.3125825697597677,58.318772
1746667088.6736925,6.115795691706957,-2.4052653858175064,18.758482
1746667088.6958055,6.094945089348038,-2.537904490285901,40.871553
1746667088.719137,6.066165514481093,-2.6264289257036255,64.202985
1746667088.7415001,6.055171242752623,-2.6973668406565086,86.566148
1746667088.773181,6.051782980243616,-2.7539310037953952,24.590467
1746667088.7926593,5.973556392087615,-2.8305167748143067,44.068662
1746667088.8173916,5.917447461445844,-2.895772799910057,68.801024
1746667088.8365605,5.8773161125920375,-2.9643695807992674,15.37381
1746667088.8533716,5.8520993814623505,-3.0361432232690375,32.18484
1746667088.8686767,5.839748328054741,-3.0995428976504145,47.490007
1746667088.8875296,5.8905927036744075,-3.123073740276448,8.454861
1746667088.9101875,5.877041192232845,-3.1897497864323343,31.112629
1746667088.9359536,5.856791793780632,-3.2439206689499045,56.878896
1746667088.962644,5.843444250690806,-3.3072005042550354,17.850919
1746667088.99846,5.7230254235073055,-3.413967657457161,53.666682
1746667089.0290086,5.6751282992777945,-3.4730408830355004,18.223672
1746667089.040079,5.597045227308589,-3.583112437143486,29.294304
1746667089.0648098,5.557377508822824,-3.644369315133433,54.02481
1746667089.0866177,5.521742879037807,-3.7209498072347866,10.177662
1746667089.1063552,5.480842157107271,-3.777982305912917,29.915037
1746667089.1304154,5.439127685571613,-3.834128037324345,53.97524
1746667089.1593614,5.41831238981622,-3.881620711076349,18.355135
1746667089.1731372,5.364443775828428,-3.957430256744724,32.131078
1746667089.2004902,5.305120129191664,-4.053929272639517,59.484011
1746667089.244114,5.265162873440226,-4.153085876579979,37.631304
1746667089.2701392,5.194067455779131,-4.269997929376766,63.656526
1746667089.2935648,5.160401080646775,-4.317597100095681,14.798519
1746667089.313741,5.1449195426897685,-4.4002385068479075,34.974827
1746667089.3345792,5.074244370903544,-4.477676281728357,55.81315
1746667089.3598697,5.031681527063047,-4.533195990009078,20.125009
1746667089.3799593,4.9231018946092675,-4.624619977699572,40.214689
1746667089.397639,4.859151858166234,-4.6918529745139805,57.894176
1746667089.426821,4.821118048445841,-4.744081247214871,19.882758
1746667089.4426615,4.772628009423675,-4.774269802800613,35.723278
1746667089.4736428,4.71009753746738,-4.82607074568291,66.704574
1746667089.4924688,4.680958591832543,-4.863056488883278,85.530514
1746667089.5118234,4.669611233664146,-4.888417367723949,9.212049
1746667089.6661427,4.61880218860523,-4.91294801018701,4.732734
1746667089.6772375,4.579818749376741,-4.930403853039732,4.955977
1746667089.682676,4.541744041627899,-4.946005299421976,10.394536
1746667089.688992,4.5029543576555255,-4.968827693953372,16.710321
1746667089.6962302,4.466024428056753,-4.976750746667805,23.948581
1746667089.7044277,4.422090356886317,-4.9732847857417015,4.709885
1746667089.710226,4.377883114330588,-4.969754963046347,10.508206
1746667089.716331,4.337514466612523,-4.951515688117558,16.613196
1746667089.722865,4.303155277792509,-4.951919659305212,23.147071
1746667089.7285569,4.234347641238545,-4.975461832374099,28.838987
1746667089.7384734,4.152590701584259,-4.97686872768808,38.755389
1746667089.7582126,4.110221099772577,-4.970862757015037,58.494748
1746667089.7776103,4.0548453251612315,-4.971539092040817,12.67106
1746667089.8004453,4.012414124100077,-4.96663406577218,35.506181
1746667089.8144906,3.9842762759742176,-4.964663167715774,49.551448
1746667089.837223,3.9649817997181835,-4.95918013502095,7.327225
1746667089.8496423,3.8555186958665137,-4.983426377629461,19.746656
1746667089.9021266,3.7705916230087904,-4.991112278255417,72.230818
1746667089.9240253,3.7096491095644457,-4.986801270545785,15.507801
1746667089.9410212,3.624494136013154,-4.995609212173255,32.503607
1746667089.9630191,3.525582656305771,-4.994291603218344,54.501601
1746667089.9869733,3.4756493105512782,-4.992731343497912,16.554857
1746667090.004681,3.393277819261802,-4.998805435174631,34.262601
1746667090.022833,3.3424962743724578,-4.997107010751744,52.414558
1746667090.041477,3.305633939234234,-4.9909721291443825,10.399848
1746667090.0596845,3.2466223654819917,-4.995695796044953,28.60736
1746667090.0777445,3.1739928120131404,-4.984003725735147,46.667216
1746667090.1056468,3.1210449867890255,-4.974746927694081,13.079206
1746667090.1223688,3.0547652297380767,-4.977056865485541,29.801272
1746667090.1452475,3.00754849360339,-4.971312100760511,52.679915
1746667090.157843,2.9549636736991034,-4.968518762682659,65.275419
1746667090.175033,2.8979454834192624,-4.949207411351577,12.709461
1746667090.1938684,2.8131978080985562,-4.938439832241122,31.544714
1746667090.2202652,2.7415166170521665,-4.929840524606212,57.941507
1746667090.252576,2.7103936542630147,-4.924299653189421,90.252337
1746667090.2796664,2.5568951460405023,-4.890389199878964,23.537777
1746667090.3053935,2.435675108800261,-4.857368423213788,49.264586
1746667090.3434885,2.3740339906802452,-4.843047127539682,22.18485
1746667090.3621495,2.2235621057816806,-4.7997541498072795,40.845887
1746667090.382111,2.1704579036807425,-4.777715488631771,60.807529
1746667090.4020066,2.106545851685865,-4.748170638936177,15.032259
1746667090.4204643,2.014557809819522,-4.718245047547139,33.489926
1746667090.4395244,1.9330690475367551,-4.69059233042914,52.549925
1746667090.4642076,1.855876377946668,-4.664335631997932,12.184764
1746667090.482212,1.7722331679401666,-4.632415449469154,30.189258
1746667090.5070443,1.7011020239326373,-4.608207208075259,55.021433
1746667090.5284634,1.6138326149775275,-4.5790694081624705,9.564193
1746667090.5531538,1.53860006835502,-4.5586491135197384,34.254473
1746667090.5709598,1.4913305814221711,-4.531474115222196,52.060558
1746667090.5893736,1.4356701618559868,-4.510399160118851,70.474319
1746667090.6038828,1.3878189458892976,-4.479924020247839,10.407881
1746667090.6245606,1.3628771476720754,-4.438233078956766,31.08546
1746667090.6423864,1.3091968313297027,-4.389064894923067,48.911514
1746667090.6611578,1.2792297628272298,-4.366816927599465,12.425128
1746667090.6779914,1.2330839516909988,-4.31488329278186,29.258591
1746667090.694111,1.1866355309791716,-4.265139830204792,45.378388
1746667090.7144322,1.1328388941655185,-4.214206724142815,65.699599
1746667090.7412603,1.1079983847005812,-4.189056903283336,20.404991
1746667090.7561393,1.0894825499220093,-4.148753476705178,35.283962
1746667090.7738135,1.0565933604501223,-4.113740936857769,52.958265
1746667090.796877,1.0229752846316178,-4.075422384656588,16.553129
1746667090.8193817,0.9570883401061558,-4.026773495305754,39.058059
1746667090.8345733,0.9232084440587656,-3.977219580667536,54.249524
1746667090.866278,0.8851044893834418,-3.929664518422344,15.542778
1746667090.8844304,0.8880815921554422,-3.886297951923506,33.695151
1746667090.9043348,0.8600334927768687,-3.8340309726989426,53.599478
1746667090.9216151,0.8266999263506888,-3.7952482345437955,70.87981
1746667090.9617279,0.7952323847750781,-3.7510505659169295,16.339168
1746667090.9711354,0.7574916440134337,-3.698848837361154,25.74665
1746667090.9900606,0.8099292387827258,-3.652987505891917,44.671955
1746667091.0094671,0.8205472347541412,-3.613424657207247,64.078467
1746667091.0320504,0.8152765151023555,-3.576549793964025,12.89315
1746667091.0509765,0.8148912062389216,-3.546429052286262,31.819287
1746667091.0676916,0.8117803795064826,-3.4972334661246585,48.534248
1746667091.0871804,0.8247010475457858,-3.4640356526961154,12.100344
1746667091.1055033,0.8341431173517838,-3.419472657843063,30.423317
1746667091.117135,0.8440389684679034,-3.386008717652537,42.055031
1746667091.1542442,0.8176970412632897,-3.358793465789501,13.224685
1746667091.1664622,0.8032681475675076,-3.3109605727251403,25.442667
1746667091.189408,0.8632136929964652,-3.265419087741454,48.388577
1746667091.2061126,0.895285924653407,-3.214372100232477,65.093074
1746667091.222602,0.9128562386800745,-3.1793777450638743,12.54971
1746667091.2409956,0.9205205816797115,-3.14016995405655,30.943662
1746667091.260453,0.9259055087142826,-3.1168115918238715,50.400992
1746667091.2800643,0.9376851396713742,-3.0730265510255386,10.133021
1746667091.295061,0.9825904267402221,-3.0410818906724066,25.129949
1746667091.3126245,0.99885289749964,-2.9995880068888696,42.693174
1746667091.3388174,1.0054069649061248,-2.9718517939374127,68.886181
1746667091.3590121,1.0145108709498694,-2.9334327048253095,16.244603
1746667091.372837,1.0616800349094098,-2.9117610432017784,30.069508
1746667091.3969662,1.0796194410832998,-2.8976423295213114,54.198706
1746667091.417389,1.0964106209562465,-2.8822246967123424,12.095321
1746667091.4353507,1.1186625948027624,-2.857352797049047,30.056901
1746667091.4630363,1.137841516673254,-2.822738998690013,57.742777
1746667091.4878635,1.1597248198504846,-2.795453615095643,20.104337
1746667091.5008426,1.1741368593186614,-2.7745655159843228,33.083347
1746667091.5201342,1.1991787500686062,-2.7387005333212655,52.375037
1746667091.546175,1.220008610221316,-2.7089645464072607,4.796258
1746667091.5639017,1.2501281500007269,-2.7021655130460522,22.522883
1746667091.5741313,1.2892842603951014,-2.69780155115765,32.752611
1746667091.5961723,1.316803424661488,-2.689607286483987,54.793615
1746667091.619078,1.329920395783744,-2.684266004464574,14.443303
1746667091.6344948,1.3768559296230467,-2.655068071471197,29.860123
1746667091.6611476,1.4017787494649532,-2.637334995107717,56.513152
1746667091.6767018,1.4191036097407992,-2.6220697234225225,72.067258
1746667091.6906981,1.4253249785345206,-2.613807365691402,86.063532
1746667091.7185528,1.46055768803542,-2.593683113298092,20.386782
1746667091.7474873,1.4875254412188135,-2.569966573482356,49.321261
1746667091.7704787,1.5225286611202726,-2.5529619912553323,8.638869
1746667091.7939703,1.5483063814983566,-2.5219072644247125,32.130501
1746667091.807061,1.5869060647360664,-2.4853779082843204,45.221228
1746667091.823428,1.6173219487226373,-2.447066955316755,61.588077
1746667091.8420122,1.6434688602668739,-2.418415118541153,12.906142
1746667091.8612776,1.660297453259814,-2.384956423928781,32.17156
1746667091.8811514,1.6774945080275392,-2.359537345548981,52.045517
1746667091.9052286,1.7044705906999833,-2.3170870551368616,10.657557
1746667091.9196227,1.7198655209440141,-2.2789055337293065,25.051641
1746667091.9616852,1.7347474942033505,-2.241737335700232,67.114097
1746667091.980212,1.749543204409131,-2.203250560192547,13.320498
1746667092.0041447,1.8764947390569628,-2.1973331713162776,37.253334
1746667092.021937,1.9394524219342273,-2.169303652359041,55.045562
1746667092.0430229,1.9978618263211811,-2.1426537148209275,13.83393
1746667092.0650148,2.057887081233318,-2.11806088447051,35.826035
1746667092.0877657,2.1126610635399294,-2.0766971836713464,58.576768
1746667092.1047323,2.157126316282842,-2.0412080018152543,11.447994
1746667092.1295605,2.230343309848806,-2.0087157339358286,36.276105
1746667092.1426384,2.2630805767057445,-1.9839564031752375,49.354223
1746667092.1799893,2.3126886525712256,-1.9479608615829542,23.996999
1746667092.2007551,2.3595961786064326,-1.9213021216155506,44.762679
1746667092.2143347,2.4200420348051206,-1.854264518740021,58.342421
1746667092.2380059,2.458209760882748,-1.8241506084925576,14.199291
1746667092.2596889,2.4819692890295957,-1.7737787909833806,35.882262
1746667092.2734957,2.496479716252979,-1.743960421626918,49.68899
1746667092.29383,2.50554057795048,-1.719252021843324,8.490799
1746667092.3186343,2.5031580672148546,-1.6755738063779628,33.295228
1746667092.33185,2.503113720303366,-1.6367886209024975,46.511081
1746667092.3625839,2.511046478305146,-1.601049790326186,8.671223
1746667092.386143,2.4800845244627103,-1.566006578686397,32.230346
1746667092.4059577,2.469483068671753,-1.532228312567606,52.045005
1746667092.4274843,2.4616767919899516,-1.4952968764604573,9.772459
1746667092.4430358,2.4294921765649415,-1.4584010618025383,25.324038
1746667092.4574654,2.4098442612910835,-1.392875984255097,39.753612
1746667092.4749472,2.3953832157164445,-1.340352607417439,57.235489
1746667092.5041702,2.391022709191,-1.296366318831821,22.32092
1746667092.5212066,2.382383462222056,-1.2862427952527562,39.357305
1746667092.5376856,2.378659653680879,-1.283717311079157,55.836319
1746667092.5547583,2.3785957166997345,-1.2801175936717448,72.908993
1746667092.582324,2.3173161520148224,-1.2510376324465702,18.283131
1746667092.6001368,2.2831010473434663,-1.2211226804569653,36.095904
1746667092.6141188,2.2596053297391454,-1.1958319321075679,50.078097
1746667092.6458316,2.2471848007653397,-1.1730707634654773,26.30786
1746667092.6671035,2.2208158627313566,-1.1560016942413276,47.57974
1746667092.702518,2.2085688038578173,-1.136054219448264,82.994268
1746667092.7285073,2.185084057886892,-1.083499501631618,17.213545
1746667092.7490828,2.1750619601408663,-1.0567958999834706,37.789008
1746667092.7689335,2.166946239954871,-1.0245609555439208,57.639796
1746667092.7857246,2.146295109959541,-0.994704175285406,8.120093
1746667092.82087,2.0974550722152654,-0.9784378424034534,43.26536
1746667092.8443546,2.0337243213769,-0.9356945110435277,66.75008
1746667092.861673,2.003674569045081,-0.9293608155925488,12.340932
1746667092.8812115,1.9717365859186569,-0.9170054075841203,31.879386
1746667092.9004946,1.9441393414248744,-0.8988746726079923,51.162596
1746667092.921868,1.9213900827190584,-0.8852410060422539,12.999651
1746667092.9323022,1.8886197646566205,-0.8637670080157983,23.433613
1746667092.9519362,1.8502942795240112,-0.8277707221664952,43.067719
1746667092.9862926,1.8339985673994135,-0.8075953413634314,12.310179
1746667093.0120273,1.8020952062492814,-0.7779472056102293,38.044796
1746667093.0543318,1.7645396099214121,-0.7395822906512638,14.668689
1746667093.0770774,1.7300340421279954,-0.6842566545026871,37.41443
1746667093.1025505,1.7284034781246198,-0.6668578996213904,62.887435
1746667093.1221163,1.717002942117805,-0.6525150941843482,13.960176
1746667093.1451533,1.7135426779119614,-0.6431676468149167,36.997035
1746667093.1651247,1.711730450934953,-0.6306694853966359,56.968437
1746667093.1859508,1.698995896324711,-0.6077466870236728,11.491036
1746667093.2141528,1.6873898294441723,-0.5769687519702894,39.693289
1746667093.244786,1.6829191414333526,-0.5483534290830376,70.326408
1746667093.260357,1.5902900095087238,-0.48314450922541086,85.897347
1746667093.289812,1.5614721159222724,-0.46525079170185835,20.833522
1746667093.3086758,1.561834102438124,-0.4159263197242892,39.697417
1746667093.3229668,1.5586706201904565,-0.3810018663213939,53.988328
1746667093.337178,1.5501431647126727,-0.3541530735129384,68.199524
1746667093.357571,1.568680438314026,-0.337571509030885,11.583808
1746667093.3730369,1.566784339870147,-0.3036720879013161,27.049719
1746667093.394904,1.5561509550067731,-0.275389795788025,48.916826
1746667093.4261794,1.552750643935078,-0.2564821618006922,22.470656
1746667093.4455278,1.5387275006320411,-0.22657907362942079,41.819053
1746667093.462742,1.5495720390831256,-0.1973248697203178,59.033397
1746667093.4935129,1.5517052976646335,-0.17636482830862674,23.12355
1746667093.509095,1.532206104172258,-0.11837114587464864,38.705562
1746667093.5308812,1.5112249025903874,-0.07486397984100693,60.491802
1746667093.5509317,1.5001184207196547,-0.03617186441688391,14.243549
1746667093.5729673,1.4781470918742108,0.047951170667926035,36.279048
1746667093.601078,1.4584390780774916,0.09586667577845431,64.389873
1746667093.63325,1.4423746887951212,0.15320525175075786,22.655945
1746667093.6504261,1.4334044385708198,0.20228689750209272,39.832016
1746667093.6746106,1.4341451085699743,0.23863236131911664,10.075769
1746667093.6877716,1.433023595947182,0.2841717178325107,23.236803
1746667093.715852,1.4192737221557823,0.33773149181094814,51.317099
1746667093.739852,1.403885032848256,0.3773614082708708,11.27909
1746667093.7510154,1.409381798061756,0.42344546500608277,22.442655
1746667093.7750745,1.4030339129237723,0.498442829628913,46.501769
1746667093.801247,1.4035247323282647,0.5559272908981155,72.674167
1746667093.8194854,1.416192031883785,0.6295786263159431,14.437415
1746667093.8418236,1.4234540850917694,0.6920010405951437,36.77552
1746667093.8654418,1.4323727403112394,0.7363498988732141,60.393814
1746667093.8925872,1.4498010821071747,0.7777382011815556,19.615257
1746667093.924261,1.461703704932862,0.8672548584672123,51.28897
1746667093.950889,1.4769632743131111,0.913095899945832,77.917101
1746667093.9727745,1.4964078277963644,0.9459234889900588,15.431573
1746667093.995906,1.5553928905612129,1.0190774087547667,38.563252
1746667094.0198443,1.5723830042262743,1.0573344401957212,62.501401
1746667094.0487094,1.586807493240842,1.076545721391673,23.111326
1746667094.0689723,1.6064331699576262,1.1146300876345019,43.374262
1746667094.0903392,1.6163349397688045,1.1310414376248799,64.74125
1746667094.1141083,1.638982264047834,1.1611530368799852,16.641389
1746667094.1396081,1.6705878608389642,1.2016905753798846,42.14134
1746667094.1641874,1.6972801168496878,1.2406864513626776,9.780907
1746667094.198254,1.729960179242055,1.3044683066327651,43.847724
1746667094.220568,1.7635590983369571,1.3465353783020493,66.161444
1746667094.2484,1.781977702726874,1.36412678023006,23.891074
1746667094.2652836,1.83035200855347,1.3967380377245373,40.774683
1746667094.2838733,1.8795295620646413,1.414450519277878,59.364517
1746667094.3046367,1.9078050160821647,1.4371450409713729,16.304126
1746667094.325971,1.9350383350208669,1.46421240181136,37.638409
1746667094.346062,1.9629669465239576,1.4869786240017966,57.729465
1746667094.3671446,1.9794632085891954,1.501312628953745,16.109685
1746667094.3937662,2.0064086718399845,1.535937012949555,42.731256
1746667094.4342709,2.0156657619693346,1.5430470132375766,16.359233
1746667094.457027,2.070112072809851,1.5931019653555416,39.115374
1746667094.4760404,2.0886897706785525,1.6045783550601889,58.128652
1746667094.5016048,2.123424742320956,1.6178927340723885,17.997678
1746667094.534621,2.2107523284739434,1.6458908762814906,51.014013
1746667094.686393,2.241768042133653,1.656109394643842,14.52449
1746667094.7071674,2.2677177743459986,1.6810633856191088,13.012643
1746667094.7245493,2.3004681268631515,1.675387397046985,9.819534
1746667094.7377715,2.3245481350401858,1.6603148796428477,23.041723
1746667094.750816,2.3368988278735294,1.6594532929936505,36.086176
1746667094.762698,2.366324546943583,1.6569841693821215,47.968142
1746667094.7719865,2.3954863202852836,1.66765843058581,57.256546
1746667094.7881892,2.4293227911367055,1.6653073399980156,6.022587
1746667094.7941535,2.519804133335116,1.6560427922559582,11.986803
1746667094.8013117,2.5461560143355992,1.6394702999527944,19.144931
1746667094.8076198,2.5918496612033857,1.631078438324472,25.453196
1746667094.814254,2.631344596130836,1.627975653539008,32.087267
1746667094.8317719,2.688941204706794,1.6026941154391856,49.605146
1746667094.8502192,2.6847339204220777,1.58813225890379,9.264435
1746667094.8691914,2.711970216551299,1.5698588407211118,28.236591
1746667094.8910422,2.7320689761167465,1.5529519995772576,50.087409
1746667094.9085681,2.757766998623098,1.5292152431994308,67.613321
1746667094.9313207,2.7924239407789955,1.5174097579610017,18.401921
1746667094.9483645,2.8191619923053315,1.4976265875236796,35.445666
1746667094.965714,2.8438346914880657,1.4728213990210812,52.795121
1746667094.9873753,2.8866464842475494,1.4514403621226455,15.789445
1746667095.0111609,2.9201491394990042,1.4214962681674748,39.575171
1746667095.0296314,2.991719638852414,1.3752915778954122,58.045575
1746667095.0577965,3.0305494762182215,1.3483482316665492,20.337019
1746667095.0862315,3.08513080292375,1.301941815935653,48.771923
1746667095.1192648,3.130739554488121,1.262927055863354,12.713813
