-0.3826154,-0.5345410,3.6748384
-0.2326007,-0.4063898,3.5893134
-0.0750949,-0.2881603,3.4961267
0.0908954,-0.1797454,3.3953518
0.2651825,-0.0825317,3.2873572
0.4433991,0.0002686,3.1654171
0.6292913,0.0696560,3.0345819
0.8208332,0.1237410,2.8948511
1.0146909,0.1608673,2.7338053
1.2123017,0.1804157,2.5763329
1.4103791,0.1804055,2.4286213
1.6071839,0.1584909,2.3349074
1.7998361,0.1127132,2.2670615
1.9845226,0.0419609,2.2464502
2.1577499,-0.0541905,2.2503020
2.3147328,-0.1747504,2.2853902
2.4519105,-0.3191927,2.3517745
2.5641450,-0.4824165,2.4253758
2.6502967,-0.6625023,2.4947235
2.7093092,-0.8563760,2.5619045
2.7406988,-1.0518629,2.6279799
2.7549451,-1.2423889,2.6929386
2.7676336,-1.4326082,2.7586661
2.7534206,-1.6334210,2.9464313
2.7173120,-1.8188892,3.1362289
2.6722772,-2.0204524,3.3000574
2.6315353,-2.2149378,3.4282586
2.5972532,-2.4184838,3.4924215
2.5755941,-2.6189979,3.4587366
2.5718379,-2.8225777,3.4190558
2.5934496,-3.0050789,3.3702752
2.6490847,-3.1858414,3.3096716
2.7310977,-3.3679548,3.2520757
2.8302956,-3.5402893,3.1753945
2.9452905,-3.7079972,3.0946627
3.0713568,-3.8676171,3.0920930
3.1983885,-4.0176283,3.0508799
3.3253306,-4.1708183,2.8626736
3.4414420,-4.3311220,2.6875332
3.5426623,-4.4975792,2.5309244
3.6321481,-4.6709778,2.3836849
3.7068228,-4.8538075,2.2136448
3.7577759,-5.0469684,2.0017939
3.7741429,-5.2425094,1.8696657
3.7532258,-5.4395391,1.8431601
3.6951152,-5.6294472,1.8889145
3.6037839,-5.8050312,1.9903672
3.4848967,-5.9629799,2.1683596
3.3435158,-6.1018091,2.3488894
3.1847433,-6.2201619,2.4887259
3.0128106,-6.3176842,2.6173011
2.8307016,-6.3959356,2.7462252
2.6421752,-6.4566129,2.8826742
2.4495859,-6.5021132,3.0228140
2.2539527,-6.5344982,3.1624294
2.0570666,-6.5550822,3.2946373
1.8592519,-6.5647106,3.4138287
1.6609854,-6.5636795,3.5239332
1.4633819,-6.5519816,3.6059495
1.2665160,-6.5293683,3.6736388
1.0713516,-6.4956069,3.7238571
0.8783549,-6.4504240,3.7521410
0.6885559,-6.3938009,3.7724857
0.5025346,-6.3257039,3.7811209
0.3208382,-6.2461426,3.7840527
0.1450200,-6.1557027,3.7840592
-0.0253443,-6.0540343,3.7815850
-0.1888261,-5.9418412,3.7796662
-0.3442094,-5.8200170,3.7784836
-0.4922959,-5.6879048,3.7806329
-0.6314728,-5.5469248,3.7864127
-0.7611548,-5.3979326,3.7956356
-0.8814912,-5.2407306,3.8102649
-0.9911778,-5.0766055,3.8300077
-1.0903940,-4.9055371,3.8530158
-1.1793105,-4.7279413,3.8792423
-1.2570195,-4.5467570,3.9081393
-1.3245894,-4.3603067,3.9374450
-1.3816170,-4.1700927,3.9669703
-1.4278591,-3.9781126,3.9945526
-1.4639444,-3.7828189,4.0205836
-1.4896087,-3.5864953,4.0432376
-1.5050724,-3.3889744,4.0617293
-1.5103850,-3.1906077,4.0778983
-1.5055729,-2.9926658,4.0863885
-1.4906573,-2.7949652,4.0920433
-1.4656580,-2.5984575,4.0921790
-1.4304720,-2.4031554,4.0867675
-1.3853264,-2.2108127,4.0784547
-1.3296526,-2.0199384,4.0636060
-1.2639040,-1.8329823,4.0471243
-1.1881959,-1.6506514,4.0285560
-1.1014948,-1.4713443,4.0093131
-1.0052197,-1.2984848,3.9795939
-0.8995079,-1.1322103,3.9325005
-0.7829488,-0.9706675,3.8777879
-0.6578119,-0.8172206,3.8172267
-0.5245844,-0.6720073,3.7695493
-0.3826154,-0.5345410,3.6748384
