timestamp_s,x,y
1746163300.344312906,4.348838786587933,-0.1917425505619735
1746163300.348255396,4.322359219798368,-0.18571727594981807
1746163300.352284193,4.322359219798368,-0.18571727594981807
1746163300.356895447,4.296004595345626,-0.17966939543434657
1746163300.360277414,4.296004595345626,-0.17966939543434657
1746163300.364296913,4.296004595345626,-0.17966939543434657
1746163300.368230581,4.269747409104608,-0.17361971949020152
1746163300.372264147,4.269747409104608,-0.17361971949020152
1746163300.376724243,4.243576817847906,-0.16753548628883416
1746163300.380302906,4.243576817847906,-0.16753548628883416
1746163300.384321451,4.243576817847906,-0.16753548628883416
1746163300.388217926,4.217594934349023,-0.1614686610260988
1746163300.392249107,4.217594934349023,-0.1614686610260988
1746163300.396708250,4.191896335608551,-0.1554104100509238
1746163300.400281191,4.191896335608551,-0.1554104100509238
1746163300.404263020,4.191896335608551,-0.1554104100509238
1746163300.408243179,4.166422892441324,-0.1493773964120172
1746163300.412220716,4.166422892441324,-0.1493773964120172
1746163300.416865110,4.141139943237939,-0.1433306773333295
1746163300.420275927,4.141139943237939,-0.1433306773333295
1746163300.424233675,4.141139943237939,-0.1433306773333295
1746163300.428278208,4.116007158400722,-0.13729028133094393
1746163300.432221174,4.116007158400722,-0.13729028133094393
1746163300.436679125,4.091004026974028,-0.13122184293031733
1746163300.440217018,4.091004026974028,-0.13122184293031733
1746163300.444219589,4.091004026974028,-0.13122184293031733
1746163300.448233128,4.066101824913224,-0.12514773166643742
1746163300.452222347,4.066101824913224,-0.12514773166643742
1746163300.456821203,4.041410439399063,-0.11906604805274788
1746163300.460270405,4.041410439399063,-0.11906604805274788
1746163300.464271784,4.041410439399063,-0.11906604805274788
1746163300.468215466,4.017006226155392,-0.11302680048704361
1746163300.472246170,4.017006226155392,-0.11302680048704361
1746163300.476652622,3.9928430612022434,-0.10698791510913352
1746163300.480238914,3.9928430612022434,-0.10698791510913352
1746163300.484270334,3.9928430612022434,-0.10698791510913352
1746163300.488226652,3.9688705381439893,-0.10096785221658608
1746163300.492213011,3.9688705381439893,-0.10096785221658608
1746163300.496727228,3.945060733684688,-0.09493015762922132
1746163300.500207424,3.945060733684688,-0.09493015762922132
1746163300.504273653,3.945060733684688,-0.09493015762922132
1746163300.508249998,3.9213782132704074,-0.0888961525196362
1746163300.512326479,3.9213782132704074,-0.0888961525196362
1746163300.516743660,3.897806985858203,-0.08283318961456672
1746163300.520240307,3.897806985858203,-0.08283318961456672
1746163300.524226665,3.897806985858203,-0.08283318961456672
1746163300.528251171,3.8743214025069657,-0.0767644624871485
1746163300.532247066,3.8743214025069657,-0.0767644624871485
1746163300.536672115,3.851032298893669,-0.07069038798385725
1746163300.540230513,3.851032298893669,-0.07069038798385725
1746163300.544276476,3.851032298893669,-0.07069038798385725
1746163300.548250198,3.828016177279674,-0.06466235626055417
1746163300.552250624,3.828016177279674,-0.06466235626055417
1746163300.556657791,3.805229812307066,-0.058638694193450656
1746163300.560260773,3.805229812307066,-0.058638694193450656
1746163300.564259529,3.805229812307066,-0.058638694193450656
1746163300.568213701,3.782624486610669,-0.05263779636882421
1746163300.572255135,3.782624486610669,-0.05263779636882421
1746163300.576759100,3.7601742940681078,-0.04662348523471602
1746163300.580342531,3.7601742940681078,-0.04662348523471602
1746163300.584264278,3.7601742940681078,-0.04662348523471602
1746163300.588243484,3.73784478989312,-0.0406169797551394
1746163300.592221260,3.73784478989312,-0.0406169797551394
1746163300.596651554,3.7156214251168302,-0.03458580635470308
1746163300.600190639,3.7156214251168302,-0.03458580635470308
1746163300.604221582,3.7156214251168302,-0.03458580635470308
1746163300.608382225,3.6934790872339733,-0.028553022770377946
1746163300.612217665,3.6934790872339733,-0.028553022770377946
1746163300.616785288,3.671520246493735,-0.022518245964029435
1746163300.620244741,3.671520246493735,-0.022518245964029435
1746163300.624208212,3.671520246493735,-0.022518245964029435
1746163300.628217459,3.649814032937864,-0.01653178160102608
1746163300.632180929,3.649814032937864,-0.01653178160102608
1746163300.636731386,3.6283212579473916,-0.010552550687525301
1746163300.640385151,3.6283212579473916,-0.010552550687525301
1746163300.644327164,3.6283212579473916,-0.010552550687525301
1746163300.648220301,3.6069922590162022,-0.00461192158050131
1746163300.652465105,3.6069922590162022,-0.00461192158050131
1746163300.659871101,3.585797832098767,0.0013043843489930207
1746163300.663775444,3.585797832098767,0.0013043843489930207
1746163300.670598745,3.56472376404436,0.007241539890161642
1746163300.675371647,3.56472376404436,0.007241539890161642
1746163300.681342602,3.5437415822690266,0.013175546118333261
1746163300.684364557,3.5437415822690266,0.013175546118333261
1746163300.688162804,3.5228421555654563,0.019136278882316907
1746163300.692314386,3.5228421555654563,0.019136278882316907
1746163300.696931362,3.502004339985128,0.025099519829548902
1746163300.700235128,3.502004339985128,0.025099519829548902
1746163300.704268456,3.502004339985128,0.025099519829548902
1746163300.708279133,3.4813375561005344,0.03109100080607734
1746163300.712254763,3.4813375561005344,0.03109100080607734
1746163300.716850042,3.4609380362064424,0.03715548983958913
1746163300.720241308,3.4609380362064424,0.03715548983958913
1746163300.724238634,3.4609380362064424,0.03715548983958913
1746163300.728193045,3.4407802174889373,0.04335923509267403
1746163300.732263803,3.4407802174889373,0.04335923509267403
1746163300.737197399,3.4208463927907933,0.049759610288814066
1746163300.740316868,3.4208463927907933,0.049759610288814066
1746163300.744268656,3.4208463927907933,0.049759610288814066
1746163300.748255968,3.40112609553042,0.05640800828127251
1746163300.752210140,3.40112609553042,0.05640800828127251
1746163300.756848812,3.381606515279034,0.06332665208320183
1746163300.760238886,3.381606515279034,0.06332665208320183
1746163300.764268160,3.381606515279034,0.06332665208320183
1746163300.768259525,3.362255387358363,0.0704695913711425
1746163300.772264004,3.362255387358363,0.0704695913711425
1746163300.776838541,3.3430652918693036,0.07785125763803459
1746163300.780209780,3.3430652918693036,0.07785125763803459
1746163300.784243107,3.3430652918693036,0.07785125763803459
1746163300.788237810,3.3240133664068696,0.08543818765395983
1746163300.792196512,3.3240133664068696,0.08543818765395983
1746163300.796777725,3.305192018922044,0.09321355422495971
1746163300.800325155,3.305192018922044,0.09321355422495971
1746163300.804276228,3.305192018922044,0.09321355422495971
1746163300.808192015,3.286656648597428,0.10111504705712537
1746163300.812243938,3.286656648597428,0.10111504705712537
1746163300.817079782,3.2683812940295165,0.10917869331960176
1746163300.820236444,3.2683812940295165,0.10917869331960176
1746163300.824269056,3.2683812940295165,0.10917869331960176
1746163300.828265667,3.2503243097757712,0.11738517758917932
1746163300.832323551,3.2503243097757712,0.11738517758917932
1746163300.837284565,3.2324848072546293,0.12578970334883577
1746163300.840240240,3.2324848072546293,0.12578970334883577
1746163300.844242811,3.2324848072546293,0.12578970334883577
1746163300.848233700,3.2148621948373113,0.13443214335005055
1746163300.852460861,3.2148621948373113,0.13443214335005055
1746163300.859745264,3.1974254270764813,0.1432795088165005
1746163300.863620281,3.1974254270764813,0.1432795088165005
1746163300.868805885,3.180172951203246,0.1523515985320532
1746163300.872403145,3.180172951203246,0.1523515985320532
1746163300.877091646,3.1630810869464563,0.16162028107203133
1746163300.880297899,3.1630810869464563,0.16162028107203133
1746163300.884293318,3.1630810869464563,0.16162028107203133
1746163300.888237476,3.1461547958136595,0.17110696821631655
1746163300.892234564,3.1461547958136595,0.17110696821631655
1746163300.897331238,3.1294592896444646,0.18073592872321226
1746163300.900289297,3.1294592896444646,0.18073592872321226
1746163300.904228449,3.1294592896444646,0.18073592872321226
1746163300.908184528,3.113072576363065,0.19048906991033998
1746163300.912220716,3.113072576363065,0.19048906991033998
1746163300.916702747,3.096946539395308,0.2003550001531581
1746163300.920266151,3.096946539395308,0.2003550001531581
1746163300.924252510,3.096946539395308,0.2003550001531581
1746163300.928242207,3.0810697913946683,0.21036913390488665
1746163300.932273388,3.0810697913946683,0.21036913390488665
1746163300.936677933,3.0653915186418477,0.2204933600480996
1746163300.940213442,3.0653915186418477,0.2204933600480996
1746163300.944214106,3.0653915186418477,0.2204933600480996
1746163300.948397160,3.049871928101193,0.23070065391726072
1746163300.952221870,3.049871928101193,0.23070065391726072
1746163300.956663132,3.0345176938443457,0.24102848288641757
1746163300.960280657,3.0345176938443457,0.24102848288641757
1746163300.964280844,3.0345176938443457,0.24102848288641757
1746163300.968258381,3.0193053024075125,0.2514629178845319
1746163300.972479105,3.0193053024075125,0.2514629178845319
1746163300.978177547,3.0042435362455446,0.26203285922470876
1746163300.981727600,3.0042435362455446,0.26203285922470876
1746163300.985247850,3.0042435362455446,0.26203285922470876
1746163300.991022348,2.9893108461891393,0.27271979754530573
1746163300.995032549,2.9893108461891393,0.27271979754530573
1746163301.000160217,2.9745972550958757,0.28349139007136076
1746163301.004323721,2.9745972550958757,0.28349139007136076
1746163301.008283377,2.9601451190888963,0.294278756421938
1746163301.012275696,2.9601451190888963,0.294278756421938
1746163301.016913652,2.9459415561048656,0.30512539478837325
1746163301.020269156,2.9459415561048656,0.30512539478837325
1746163301.024269819,2.9459415561048656,0.30512539478837325
1746163301.028228998,2.931944378359105,0.3160239669928949
1746163301.032567978,2.931944378359105,0.3160239669928949
1746163301.038750410,2.918151077160551,0.327009017597139
1746163301.041947365,2.918151077160551,0.327009017597139
1746163301.044403076,2.918151077160551,0.327009017597139
1746163301.048292160,2.9045277188949625,0.3380675777256266
1746163301.052304506,2.9045277188949625,0.3380675777256266
1746163301.057123184,2.8910787111715974,0.3492283035093491
1746163301.060348034,2.8910787111715974,0.3492283035093491
1746163301.064285517,2.8910787111715974,0.3492283035093491
1746163301.068231821,2.8777589898740463,0.3604553932404703
1746163301.072273254,2.8777589898740463,0.3604553932404703
1746163301.076698542,2.8645177281213887,0.37170421847212565
1746163301.080252409,2.8645177281213887,0.37170421847212565
1746163301.084212065,2.8645177281213887,0.37170421847212565
1746163301.088265181,2.851312797499453,0.3829384310324295
1746163301.092215538,2.851312797499453,0.3829384310324295
1746163301.096710205,2.838124752112801,0.39414605494822286
1746163301.100259304,2.838124752112801,0.39414605494822286
1746163301.104254961,2.838124752112801,0.39414605494822286
1746163301.108236313,2.8251593625319993,0.40521320275028866
1746163301.112224817,2.8251593625319993,0.40521320275028866
1746163301.120266438,2.8125478329093547,0.4160059714817549
1746163301.124361038,2.8125478329093547,0.4160059714817549
1746163301.128217936,2.8002541965333285,0.42661294981166437
1746163301.132220507,2.8002541965333285,0.42661294981166437
1746163301.136671305,2.7881922353380926,0.4370394626775853
1746163301.140255451,2.7881922353380926,0.4370394626775853
1746163301.144255877,2.7881922353380926,0.4370394626775853
1746163301.148214579,2.7762980920954363,0.44729689692531427
1746163301.152278185,2.7762980920954363,0.44729689692531427
1746163301.156771183,2.764567735982286,0.4574497042385834
1746163301.160218000,2.764567735982286,0.4574497042385834
1746163301.164258003,2.764567735982286,0.4574497042385834
1746163301.168216705,2.752960278792932,0.46750649735946986
1746163301.172468901,2.752960278792932,0.46750649735946986
1746163301.177979708,2.7414757175261135,0.4775124252249085
1746163301.181170702,2.7414757175261135,0.4775124252249085
1746163301.184943199,2.7414757175261135,0.4775124252249085
1746163301.190332413,2.7300792430527876,0.48746395151783734
1746163301.194084644,2.7300792430527876,0.48746395151783734
1746163301.199866056,2.718792900613757,0.49741554035272884
1746163301.202744722,2.718792900613757,0.49741554035272884
1746163301.204693079,2.718792900613757,0.49741554035272884
1746163301.208151340,2.7076467753499127,0.5074238886465402
1746163301.212342262,2.7076467753499127,0.5074238886465402
1746163301.217103481,2.696664906584581,0.5175322118870358
1746163301.220469713,2.696664906584581,0.5175322118870358
1746163301.224246264,2.696664906584581,0.5175322118870358
1746163301.228269577,2.6859078081890737,0.5277398492166413
1746163301.232244253,2.6859078081890737,0.5277398492166413
1746163301.236818552,2.675425870104884,0.5380445302507034
1746163301.240238905,2.675425870104884,0.5380445302507034
1746163301.244240761,2.675425870104884,0.5380445302507034
1746163301.248326778,2.66522298616038,0.5484782617868239
1746163301.252265930,2.66522298616038,0.5484782617868239
1746163301.257263660,2.655305813027897,0.5590669522192984
1746163301.260208130,2.655305813027897,0.5590669522192984
1746163301.264270782,2.655305813027897,0.5590669522192984
1746163301.268288136,2.645683501306559,0.569831485303684
1746163301.272237778,2.645683501306559,0.569831485303684
1746163301.276990891,2.6363674685167813,0.5807885568995478
1746163301.280267954,2.6363674685167813,0.5807885568995478
1746163301.284307480,2.6363674685167813,0.5807885568995478
1746163301.288290739,2.627371194115713,0.5919513031327721
1746163301.292487860,2.627371194115713,0.5919513031327721
1746163301.298715830,2.618690004414486,0.6033146637215913
1746163301.301973343,2.618690004414486,0.6033146637215913
1746163301.304699659,2.618690004414486,0.6033146637215913
1746163301.310151339,2.6102690049673494,0.6148353725258724
1746163301.312478304,2.6102690049673494,0.6148353725258724
1746163301.317401409,2.6021280793673514,0.626526170753923
1746163301.320280552,2.6021280793673514,0.626526170753923
1746163301.324230194,2.6021280793673514,0.626526170753923
1746163301.328219891,2.594276609869796,0.6383899711091262
1746163301.332295895,2.594276609869796,0.6383899711091262
1746163301.336906672,2.5866673210210194,0.6503918582465712
1746163301.340219498,2.5866673210210194,0.6503918582465712
1746163301.344379187,2.5866673210210194,0.6503918582465712
1746163301.348228455,2.579310845795966,0.6625353879765294
1746163301.352346897,2.579310845795966,0.6625353879765294
1746163301.356662273,2.57221691254534,0.6747272828680312
1746163301.360274792,2.57221691254534,0.6747272828680312
1746163301.364255190,2.57221691254534,0.6747272828680312
1746163301.368264198,2.565436521194248,0.6869169690563645
1746163301.372238159,2.565436521194248,0.6869169690563645
1746163301.376879454,2.5589245356135764,0.6991082039383059
1746163301.380259275,2.5589245356135764,0.6991082039383059
1746163301.384256840,2.5589245356135764,0.6991082039383059
1746163301.388269663,2.5526902650759515,0.7113283062268833
1746163301.392301559,2.5526902650759515,0.7113283062268833
1746163301.396722794,2.546695549989139,0.7235749514339758
1746163301.400245905,2.546695549989139,0.7235749514339758
1746163301.404309273,2.546695549989139,0.7235749514339758
1746163301.408220291,2.5409551022805204,0.73586835368214
1746163301.412222624,2.5409551022805204,0.73586835368214
1746163301.416696548,2.535435219437993,0.7482024979838393
1746163301.420308828,2.535435219437993,0.7482024979838393
1746163301.424258232,2.535435219437993,0.7482024979838393
1746163301.428244114,2.5301545018106024,0.7605928054430721
1746163301.432217360,2.5301545018106024,0.7605928054430721
1746163301.436738014,2.525082304879582,0.7730312239183277
1746163301.440273523,2.525082304879582,0.7730312239183277
1746163301.444288492,2.525082304879582,0.7730312239183277
1746163301.448254585,2.5202400307127744,0.7855298103821922
1746163301.452252150,2.5202400307127744,0.7855298103821922
1746163301.456777573,2.515575728286818,0.7980709082185522
1746163301.460216522,2.515575728286818,0.7980709082185522
1746163301.464222908,2.515575728286818,0.7980709082185522
1746163301.468228102,2.5110312119179907,0.8106357087960501
1746163301.472276688,2.5110312119179907,0.8106357087960501
1746163301.476654053,2.506561927731343,0.8232111258646242
1746163301.480259180,2.506561927731343,0.8232111258646242
1746163301.484279156,2.506561927731343,0.8232111258646242
1746163301.488466501,2.5021324332733506,0.8357873860137472
1746163301.492285490,2.5021324332733506,0.8357873860137472
1746163301.498513699,2.49771345006298,0.8483566284758073
1746163301.501946449,2.49771345006298,0.8483566284758073
1746163301.509148598,2.4932782923514445,0.8609172669076399
1746163301.512826681,2.4932782923514445,0.8609172669076399
1746163301.517729521,2.4888032996676985,0.8734674656857506
1746163301.520286083,2.4888032996676985,0.8734674656857506
1746163301.524277925,2.4888032996676985,0.8734674656857506
1746163301.528241396,2.484268645927188,0.885999755720652
1746163301.532263994,2.484268645927188,0.885999755720652
1746163301.537127256,2.4796790177007098,0.8985153936748713
1746163301.540234089,2.4796790177007098,0.8985153936748713
1746163301.544268131,2.4796790177007098,0.8985153936748713
1746163301.548255682,2.4751206027193255,0.9110456271178113
1746163301.552286625,2.4751206027193255,0.9110456271178113
1746163301.556890726,2.4706739895865595,0.9236189610716028
1746163301.560241222,2.4706739895865595,0.9236189610716028
1746163301.564212799,2.4706739895865595,0.9236189610716028
1746163301.568224907,2.466398803043539,0.9362544348196395
1746163301.572247982,2.466398803043539,0.9362544348196395
1746163301.576700687,2.4623410436510724,0.9489640726211236
1746163301.580315828,2.4623410436510724,0.9489640726211236
1746163301.584201574,2.4623410436510724,0.9489640726211236
1746163301.588252306,2.458537772032374,0.9617546988901255
1746163301.592247963,2.458537772032374,0.9617546988901255
1746163301.596708059,2.4550201422873994,0.9746292057664321
1746163301.600289583,2.4550201422873994,0.9746292057664321
1746163301.604285955,2.4550201422873994,0.9746292057664321
1746163301.608199358,2.451815382653472,0.9875874038823647
1746163301.612257242,2.451815382653472,0.9875874038823647
1746163301.616677999,2.4489480910425816,1.0006265740175186
1746163301.620225191,2.4489480910425816,1.0006265740175186
1746163301.624277592,2.4489480910425816,1.0006265740175186
1746163301.628210783,2.4464344648170293,1.013740634594505
1746163301.632287264,2.4464344648170293,1.013740634594505
1746163301.636658192,2.444269599660188,1.0269187440487821
1746163301.640216112,2.444269599660188,1.0269187440487821
1746163301.644207001,2.444269599660188,1.0269187440487821
1746163301.648215294,2.4424127234195945,1.0401461632022313
1746163301.652219534,2.4424127234195945,1.0401461632022313
1746163301.656873703,2.440825615437299,1.0534114162253565
1746163301.660213470,2.440825615437299,1.0534114162253565
1746163301.664267778,2.440825615437299,1.0534114162253565
1746163301.668227673,2.439435993903166,1.0667014464983031
1746163301.672230959,2.439435993903166,1.0667014464983031
1746163301.676865339,2.4381805238087164,1.0800072852273057
1746163301.680200815,2.4381805238087164,1.0800072852273057
1746163301.684219122,2.4381805238087164,1.0800072852273057
1746163301.688204765,2.437035801947912,1.0933253844750408
1746163301.692284107,2.437035801947912,1.0933253844750408
1746163301.696860075,2.4360744401016734,1.1066600678363427
1746163301.700270653,2.4360744401016734,1.1066600678363427
1746163301.704227448,2.4360744401016734,1.1066600678363427
1746163301.708257437,2.4353693753843633,1.120012738830338
1746163301.712257862,2.4353693753843633,1.120012738830338
1746163301.716676950,2.4349566406899963,1.1333796173947448
1746163301.720262051,2.4349566406899963,1.1333796173947448
1746163301.724255323,2.4349566406899963,1.1333796173947448
1746163301.728257179,2.434819101427906,1.146754079127201
1746163301.732277393,2.434819101427906,1.146754079127201
1746163301.736700535,2.43494094781854,1.1601305099733599
1746163301.740211964,2.43494094781854,1.1601305099733599
1746163301.744213104,2.43494094781854,1.1601305099733599
1746163301.748223543,2.435311661447289,1.1735040823160372
1746163301.752233028,2.435311661447289,1.1735040823160372
1746163301.756673098,2.435924176296722,1.1868704022770793
1746163301.760257006,2.435924176296722,1.1868704022770793
1746163301.764457226,2.435924176296722,1.1868704022770793
1746163301.770349264,2.436773688871884,1.2002253145270128
1746163301.773625612,2.436773688871884,1.2002253145270128
1746163301.779388189,2.437856878411403,1.2135647935391674
1746163301.782735348,2.437856878411403,1.2135647935391674
1746163301.788591623,2.439171391370681,1.2268848833323163
1746163301.792818785,2.439171391370681,1.2268848833323163
1746163301.797317028,2.4407153100470365,1.2401799521486738
1746163301.800328255,2.4407153100470365,1.2401799521486738
1746163301.804258585,2.4407153100470365,1.2401799521486738
1746163301.808410168,2.4424748836692305,1.253446292891807
1746163301.812419653,2.4424748836692305,1.253446292891807
1746163301.817531347,2.4443942857720775,1.2666889354156077
1746163301.820332527,2.4443942857720775,1.2666889354156077
1746163301.824268341,2.4443942857720775,1.2666889354156077
1746163301.828279734,2.44642150242518,1.2799142522332132
1746163301.832266331,2.44642150242518,1.2799142522332132
1746163301.836759806,2.4485163547016175,1.2931280007928896
1746163301.840293646,2.4485163547016175,1.2931280007928896
1746163301.844232082,2.4485163547016175,1.2931280007928896
1746163301.848280907,2.450670796563515,1.3063312977176862
1746163301.852256536,2.450670796563515,1.3063312977176862
1746163301.857150078,2.4529667205897936,1.3195099662144014
1746163301.860230446,2.4529667205897936,1.3195099662144014
1746163301.864241123,2.4529667205897936,1.3195099662144014
1746163301.868259668,2.455482238354611,1.332647838072278
1746163301.872292280,2.455482238354611,1.332647838072278
1746163301.877045870,2.4582741119819196,1.3457292275932753
1746163301.880244493,2.4582741119819196,1.3457292275932753
1746163301.884270430,2.4582741119819196,1.3457292275932753
1746163301.888272762,2.4613668827103004,1.358742405074758
1746163301.892239571,2.4613668827103004,1.358742405074758
1746163301.897038221,2.4647361235292524,1.3716865038790256
1746163301.900231361,2.4647361235292524,1.3716865038790256
1746163301.904290915,2.4647361235292524,1.3716865038790256
1746163301.908240557,2.468361033302827,1.3845611288643276
1746163301.912272453,2.468361033302827,1.3845611288643276
1746163301.916768551,2.472227486413989,1.3973651072010347
1746163301.920249939,2.472227486413989,1.3973651072010347
1746163301.924350023,2.472227486413989,1.3973651072010347
1746163301.928481102,2.476325700872711,1.410096648399095
1746163301.932440281,2.476325700872711,1.410096648399095
1746163301.939778805,2.480668978476826,1.4228144952005655
1746163301.944391012,2.480668978476826,1.4228144952005655
1746163301.952032089,2.485272397133257,1.4355738790349801
1746163301.955688715,2.485272397133257,1.4355738790349801
1746163301.960823536,2.4901216963155486,1.4483696800084782
1746163301.964256763,2.4901216963155486,1.4483696800084782
1746163301.968253136,2.4951652724850026,1.4612124911731097
1746163301.972295523,2.4951652724850026,1.4612124911731097
1746163301.977074623,2.500354366075277,1.474114066503658
1746163301.980302334,2.500354366075277,1.474114066503658
1746163301.984344006,2.500354366075277,1.474114066503658
1746163301.988225222,2.505650709541073,1.4870835175289638
1746163301.992265463,2.505650709541073,1.4870835175289638
1746163301.996782303,2.511045103784642,1.5001188828428558
1746163302.000225067,2.511045103784642,1.5001188828428558
1746163302.004245043,2.511045103784642,1.5001188828428558
1746163302.008228064,2.5166114896099945,1.5131834520101661
1746163302.012251377,2.5166114896099945,1.5131834520101661
1746163302.016753674,2.5224236010708445,1.5262381121945519
1746163302.020244598,2.5224236010708445,1.5262381121945519
1746163302.024264574,2.5224236010708445,1.5262381121945519
1746163302.028254509,2.5285369878623736,1.539248201840731
1746163302.032255173,2.5285369878623736,1.539248201840731
1746163302.036705971,2.5349832020311096,1.5521870573867422
1746163302.040207863,2.5349832020311096,1.5521870573867422
1746163302.044491529,2.5349832020311096,1.5521870573867422
1746163302.052588463,2.541768542595274,1.5650384740477405
