2.2222182,-1.5814662,1.4738433
2.2454852,-1.3870362,1.5242468
2.2248710,-1.1913487,1.5775729
2.1669099,-1.0001676,1.6765133
2.0803914,-0.8226752,1.9633456
1.9722141,-0.6561097,2.2137962
1.8493464,-0.4996099,2.4429774
1.7176667,-0.3505690,2.6991893
1.5822724,-0.2044763,2.7755445
1.4502616,-0.0576977,2.5627593
1.3258251,0.0994146,2.3557668
1.2204850,0.2660044,2.1183701
1.1410112,0.4442805,1.8162444
1.0920067,0.6352603,1.3739056
1.0729961,0.8276729,1.3308407
1.0944620,1.0274479,1.3218852
1.1643885,1.2142431,1.2868188
1.2881755,1.3686643,1.3181510
1.4520415,1.4773119,1.3962644
1.6392361,1.5396772,1.5729246
1.8344615,1.5640521,1.8337544
2.0342294,1.5603593,2.1330982
2.2291587,1.5368755,2.3704938
2.4247202,1.4992668,2.6041367
2.6169550,1.4527878,2.8284448
2.8083748,1.4001117,3.0428466
2.9983800,1.3433128,3.2467166
3.1873409,1.2831025,3.4350005
3.3752475,1.2196504,3.6143851
3.5620718,1.1526760,3.7746190
3.7469515,1.0818851,3.9289381
3.9308515,1.0060374,4.0561407
4.1109211,0.9252658,4.1730900
4.2898643,0.8369822,4.1175582
4.4629859,0.7417727,4.0604630
4.6320295,0.6368977,3.9983158
4.7943637,0.5223064,3.9449230
4.9470819,0.3988107,3.8999211
5.0931258,0.2621835,3.8789813
5.2256863,0.1170353,3.8610566
5.3465101,-0.0385405,3.8430961
5.4558915,-0.2033847,3.8290427
5.5528428,-0.3753290,3.8166366
5.6376403,-0.5547583,3.8052016
5.7091595,-0.7391056,3.7929511
5.7674939,-0.9280195,3.7758235
5.8126196,-1.1217070,3.7664614
5.8440180,-1.3170327,3.8009621
5.8627833,-1.5142270,3.8988193
5.8715445,-1.7127875,4.0345673
5.8735667,-1.9105613,4.1744003
5.8702221,-2.1088744,4.2002085
5.8615038,-2.3068839,4.0709998
5.8463508,-2.5044661,3.9459959
5.8236105,-2.7013496,3.8250455
5.7920112,-2.8970193,3.7187620
5.7499978,-3.0907947,3.6286926
5.6962082,-3.2811737,3.5522795
5.6289840,-3.4679693,3.5000315
5.5480319,-3.6486220,3.4510206
5.4528385,-3.8222342,3.4047250
5.3431882,-3.9875790,3.3504252
5.2199468,-4.1421978,3.2915748
5.0828156,-4.2852816,3.2251905
4.9325127,-4.4145840,3.1807032
4.7704907,-4.5277952,3.1508959
4.5971808,-4.6238263,3.1405979
4.4147338,-4.7011395,3.1294740
4.2256419,-4.7588863,3.1161670
4.0313519,-4.7967020,3.0979791
3.8343259,-4.8142627,3.1889282
3.6366971,-4.8153610,3.3272726
3.4383001,-4.8050347,3.5038590
3.2428292,-4.7875704,3.6766919
3.0470339,-4.7635216,3.6938492
2.8497600,-4.7319974,3.5396975
2.6578203,-4.6933666,3.3813725
2.4624366,-4.6456316,3.2230652
2.2733060,-4.5906820,3.0705437
2.0845061,-4.5255436,2.9217770
1.9010337,-4.4499254,2.7850321
1.7229723,-4.3613297,2.6533585
1.5532420,-4.2580824,2.5313573
1.3944012,-4.1378875,2.3986704
1.2527132,-4.0013193,2.2553007
1.1291031,-3.8421226,2.0577434
1.0377639,-3.6679892,1.8206029
0.9845909,-3.4805027,1.5041886
0.9721209,-3.2838244,1.4560565
0.9985848,-3.0892185,1.3907454
1.0648468,-2.9066011,1.4830375
1.1685572,-2.7372244,1.6647178
1.3003556,-2.5861698,1.8997575
1.4474495,-2.4530843,2.1883432
1.6031074,-2.3288100,2.4158524
1.7591108,-2.2059203,2.5346098
1.9087198,-2.0754267,2.3159032
2.0436430,-1.9288803,2.0859022
2.1515138,-1.7651246,1.9256932
2.2222182,-1.5814662,1.4738433
