-0.5300466,-2.1790936,2.4103528
-0.3703946,-2.2853871,2.3432731
-0.1907096,-2.3748728,2.2781612
-0.0059927,-2.4398363,2.2200866
0.1881679,-2.4824915,2.1618244
0.3844754,-2.5005204,2.1030968
0.5820827,-2.4931239,2.0363606
0.7766887,-2.4579146,1.9518644
0.9626653,-2.3916106,1.8386022
1.1329418,-2.2923821,1.6800781
1.2794299,-2.1591484,1.5841305
1.3885687,-2.0015924,1.5324125
1.4598566,-1.8202020,1.5619376
1.4897378,-1.6301504,1.6368335
1.4853980,-1.4281629,1.7418632
1.4512722,-1.2386362,1.8535587
1.3894043,-1.0475405,1.9621742
1.3068683,-0.8700267,2.0474906
1.2040996,-0.6999823,2.1322221
1.0848712,-0.5418007,2.2134117
0.9517189,-0.3970915,2.2917268
0.8022330,-0.2641633,2.3548876
0.6426196,-0.1507305,2.3820558
0.4693035,-0.0572564,2.3255237
0.2863387,0.0120624,2.2690467
0.0980593,0.0571309,2.2107578
-0.0968652,0.0806180,2.1458735
-0.2920045,0.0787381,2.0633263
-0.4880316,0.0453228,1.9608689
-0.6720235,-0.0240105,1.8058911
-0.8370033,-0.1313958,1.7178844
-0.9744335,-0.2722339,1.6784496
-1.0802891,-0.4379385,1.6894189
-1.1517582,-0.6212321,1.7185207
-1.1876888,-0.8147542,1.7870483
-1.1897682,-1.0123803,1.8908136
-1.1612056,-1.2059259,2.0179041
-1.1044141,-1.3965601,2.1062207
-1.0246836,-1.5758854,2.1888389
-0.9257197,-1.7442110,2.2651413
-0.8105522,-1.9022439,2.3396121
-0.6812619,-2.0464778,2.3728828
-0.5300466,-2.1790936,2.4103528
