-1.1796830,-0.7999405,1.8151120
-1.1532571,-0.6155245,1.8330776
-1.0853477,-0.4245905,1.8627050
-0.9843380,-0.2535411,1.9037322
-0.8574202,-0.1023445,1.9507784
-0.7093912,0.0293070,2.0009541
-0.5467806,0.1407800,2.0730739
-0.3722636,0.2333697,2.1571979
-0.1887798,0.3071789,2.2200975
0.0006173,0.3622389,2.2646221
0.1951052,0.3990882,2.3499841
0.3918385,0.4173187,2.5033277
0.5888899,0.4164195,2.5923366
0.7861823,0.3949572,2.4499624
0.9770924,0.3514289,2.3424503
1.1650499,0.2822737,2.4896316
1.3371879,0.1915341,2.5935975
1.4992391,0.0738440,2.4281528
1.6381014,-0.0630185,2.3660783
1.7561358,-0.2195828,2.4888660
1.8536601,-0.3914541,2.3711063
1.9271634,-0.5729790,2.2763615
1.9756480,-0.7633472,2.4117178
1.9994985,-0.9604054,2.2346327
1.9964039,-1.1582713,2.2449913
1.9676149,-1.3534147,2.2722526
1.9178890,-1.5422023,2.1659593
1.8522346,-1.7237940,2.3138334
1.7683840,-1.9014574,2.1393046
1.6609033,-2.0674702,2.3231506
1.5334541,-2.2148411,2.3162797
1.3818067,-2.3465382,2.3206734
1.2167005,-2.4524754,2.4727348
1.0376199,-2.5374355,2.6113171
0.8506979,-2.6007516,2.7343122
0.6579026,-2.6434638,2.7990707
0.4617699,-2.6659819,2.8264962
0.2643803,-2.6686412,2.8287384
0.0679681,-2.6516647,2.8209195
-0.1262018,-2.6149235,2.7164155
-0.3144455,-2.5579545,2.5891834
-0.4958580,-2.4792152,2.5771130
-0.6653295,-2.3799209,2.5659756
-0.8217978,-2.2588802,2.3806070
-0.9578958,-2.1170639,2.2314707
-1.0694864,-1.9539903,2.2103652
-1.1513732,-1.7728113,2.1398503
-1.1990614,-1.5818793,2.0021972
-1.2102509,-1.3767777,1.9452854
-1.1886826,-1.1802944,1.8936629
-1.1685428,-0.9980042,1.8350326
-1.1796830,-0.7999405,1.8151120
