32.513
33.191
22.087
47.014
14.661
17.951
15.808
28.955
28.501
24.856
13.809
27.532
23.893
20.572
32.778
38.287
21.015
18.702
23.132
34.017
23.261
17.649
33.902
19.073
14.911
30.972
25.142
48.986
14.989
19.993
29.812
20.899
31.827
20.257
31.610
27.365
38.055
21.257
32.175
21.095
15.164
35.899
17.394
30.235
26.245
13.442
21.355
29.407
37.516
18.846
38.158
22.940
16.580
33.983
24.922
25.781
20.163
30.315
26.095
18.429
12.065
31.357
28.312
16.695
34.226
25.593
19.287
18.088
88.467
17.474
25.299
20.533
21.447
38.034
18.584
14.970
28.402
32.426
16.692
18.015
25.025
23.670
34.388
28.436
21.379
28.522
33.808
56.402
45.568
16.671
19.500
28.906
20.562
28.094
16.002
25.583
27.286
30.625
29.872
26.116
19.138
20.769
36.591
29.324
29.920
13.060
27.924
32.794
24.491
26.451
35.046
31.152
22.812
35.680
19.629
30.297
20.060
20.304
33.328
23.950
20.430
27.960
19.471
28.539
32.735
26.261
19.776
23.124
33.592
24.813
24.270
13.214
30.953
29.722
19.857
33.858
21.746
27.414
16.530
15.306
35.145
27.163
23.468
20.321
37.193
23.125
20.646
32.161
29.514
22.123
36.065
24.510
23.785
18.636
16.660
26.887
23.353
