time,x,y,computation_time_ms
1747533181.9991539,0.615546390079772,0.26438431156835956,4.885435104370117
1747533182.0193968,0.6754126642810901,0.2744387847235137,5.183219909667969
1747533182.0361476,0.7246562487359937,0.2798026978876473,6.294012069702148
1747533182.0606155,0.7352571665966449,0.29117676136415765,7.64775276184082
1747533182.0806954,0.7463834707851337,0.2991726689945866,6.645917892456055
1747533182.2210288,1.084347847836249,0.2920660550618425,4.912137985229492
1747533182.2386944,1.098480532237781,0.2889371040866401,4.63557243347168
1747533182.259025,1.116181838201501,0.28437864268981616,4.777431488037109
1747533182.2789977,1.1788853916833462,0.2930819514659662,4.7435760498046875
1747533182.301352,1.2369841635090946,0.30014411624006687,6.892681121826172
1747533182.3257787,1.2851488621828007,0.30261998948074303,5.240440368652344
1747533182.3435826,1.3159626214292668,0.2892767118603831,4.876613616943359
1747533182.3664484,1.3378978281303209,0.2826347185850654,4.895687103271484
1747533182.3832107,1.380386606301137,0.2696395923378749,4.590749740600586
1747533182.4014742,1.4191086342106303,0.2614878969192897,4.983186721801758
1747533182.4183562,1.4627812971154233,0.243643493906285,4.628181457519531
1747533182.4382384,1.5120278925306199,0.23322725754259777,4.775524139404297
1747533182.45817,1.5486757832651643,0.22208387656404507,4.705190658569336
1747533182.4727728,1.5637889690288875,0.22021726188747587,4.703521728515625
1747533182.4978764,1.6207742439595576,0.18463510996457017,4.777193069458008
1747533182.5189006,1.6450726314647945,0.16104872726998676,4.5986175537109375
1747533182.5398946,1.6755789583054934,0.13729148879541722,6.622552871704102
1747533182.557441,1.7078926086924635,0.10279475034763955,4.566431045532227
1747533182.5788224,1.7393055949302254,0.08311816785141887,5.38325309753418
1747533182.601677,1.760596058244088,0.07036548330416297,7.204294204711914
1747533182.6213121,1.7894199036164313,0.03765162739597786,5.224943161010742
1747533182.637915,1.8123451669641937,0.01728072282575731,4.769802093505859
1747533182.654237,1.8297720395462196,0.004280748604340047,5.166769027709961
1747533182.6746151,1.8815877625551762,-0.02802184571923488,5.510568618774414
1747533182.6985126,1.9257378453978446,-0.06117708628726935,4.606485366821289
1747533182.718898,1.951936125110206,-0.08044770291639715,4.793882369995117
1747533182.7387712,2.0124395967564683,-0.1016283265199955,4.63414192199707
1747533182.7605355,2.0685441162251412,-0.12029426421513657,5.349636077880859
1747533182.9074886,2.333546729927903,-0.30421492085893587,6.70313835144043
1747533182.9236658,2.3911620715520625,-0.3325170998983757,5.773305892944336
1747533182.9406118,2.431869004306344,-0.37550076289726025,5.087852478027344
1747533182.9583716,2.4689578636615335,-0.4133419209529695,5.059242248535156
1747533182.9782498,2.4879001643025744,-0.44797161509363853,5.259990692138672
1747533182.9949498,2.5021793951448665,-0.4723469754489463,6.781339645385742
1747533183.0188446,2.546762108256682,-0.50317071744574,5.428075790405273
1747533183.0385742,2.5876679211838347,-0.527909507733544,5.232095718383789
1747533183.0637944,2.619838428936795,-0.5500708931989471,9.596109390258789
1747533183.0835228,2.647565062382685,-0.5907369323412306,5.331993103027344
1747533183.1009326,2.662849102010868,-0.6166570727178633,5.846977233886719
1747533183.121035,2.675615441464995,-0.6409203472031798,6.085395812988281
1747533183.1389472,2.6911870171505643,-0.6965867104851002,6.134510040283203
1747533183.154449,2.6976209964893334,-0.747459257360407,6.411314010620117
1747533183.1795437,2.700323323313932,-0.789646269139372,6.032705307006836
1747533183.2021224,2.6978076310426666,-0.825526727835477,7.771492004394531
1747533183.2240503,2.7001393388390063,-0.8526536592617043,5.630254745483398
1747533183.2470253,2.706769567126452,-0.904771245472213,7.39598274230957
1747533183.2643003,2.7211358452910703,-0.9606048165929864,5.431890487670898
1747533183.2828617,2.7262374208064406,-0.9901863626019983,5.87153434753418
1747533183.3018863,2.735366782400912,-1.0343969020164587,5.433797836303711
1747533183.320589,2.7459683937941226,-1.0788245352832593,5.616664886474609
1747533183.3418918,2.751714625035423,-1.1056557573074626,5.4340362548828125
1747533183.3618798,2.772702605433598,-1.1507425083021348,5.303859710693359
1747533183.378121,2.7931596354109147,-1.2083045826065746,5.046606063842773
1747533183.3991787,2.8039433783327214,-1.2440401085749742,4.897117614746094
1747533183.4190226,2.8078645288128126,-1.2758622949078273,4.861593246459961
1747533183.4390116,2.8019124261322697,-1.3306865416897684,4.91023063659668
1747533183.458221,2.7951567933195434,-1.3744235319263882,4.837989807128906
1747533183.4789765,2.7907079450410177,-1.4103635378197539,5.711078643798828
1747533183.4981697,2.780936388967565,-1.4656382321596562,4.786968231201172
1747533183.5178227,2.7719405169480487,-1.5116637293932913,4.646539688110352
1747533183.5393326,2.7698718355832965,-1.5476684267012184,5.467891693115234
1747533183.556327,2.7746821034942517,-1.5936955911663389,5.30695915222168
1747533183.5812898,2.7717902524225444,-1.651373145186778,4.704713821411133
1747533183.601114,2.7674514161790316,-1.6953649093143055,5.553245544433594
1747533183.6219528,2.7291503842007403,-1.742774101464989,4.712104797363281
1747533183.6425614,2.708650894526776,-1.8017299171423484,4.515409469604492
1747533183.658771,2.6991431304014046,-1.8486165769762422,4.604101181030273
1747533183.6782792,2.6961285122591945,-1.8857371934344764,4.801750183105469
1747533183.7001226,2.685466554272271,-1.9537252174954498,5.195379257202148
1747533183.7202685,2.6760235092159985,-2.004935863761802,6.475925445556641
1747533183.7387886,2.6714078334087246,-2.0395080263609566,4.773378372192383
1747533183.76011,2.638861744936714,-2.10953352460829,6.550312042236328
1747533183.7797172,2.6224390985781634,-2.15583924187496,6.155490875244141
1747533183.800733,2.614475631188656,-2.1917554505496453,6.566524505615234
1747533183.8197284,2.588870411105676,-2.2617989155826557,5.245208740234375
1747533183.8408058,2.571919133045925,-2.3233273689551472,4.822492599487305
1747533183.858473,2.5677116455521865,-2.3604190163651855,4.670619964599609
1747533183.87429,2.5681916398260554,-2.387506460829939,5.650520324707031
1747533183.8977695,2.5475331396039094,-2.4533403824060867,4.796028137207031
1747533183.917804,2.5420281245200043,-2.4978676758339797,4.884958267211914
1747533183.9393969,2.5409576848809334,-2.5376479485811076,6.41942024230957
1747533183.9587324,2.5412164677966107,-2.6087728213285115,5.347251892089844
1747533183.976599,2.543486284426562,-2.6602412709651326,7.9288482666015625
1747533183.9986508,2.5471858942365957,-2.7157429978069256,4.837989807128906
1747533184.0157387,2.5489706165670127,-2.77003942386973,4.770040512084961
