time,x,y,computation_time_ms
1747536294.896925,0.9042298558177612,0.41708311105193446,9.298324584960938
1747536294.9202294,0.9428482132710289,0.3118148217310515,8.648872375488281
1747536294.9415574,0.9481290328590757,0.29403420121977364,7.317781448364258
1747536294.9641757,0.9346998247953612,0.29294052553332073,6.831645965576172
1747536294.9843717,0.9206811402080284,0.29610854737220116,5.1364898681640625
1747536295.0158694,0.882571548817654,0.29434151978363465,6.103992462158203
1747536295.0315962,0.8294461039181588,0.29066621056291675,4.934549331665039
1747536295.048852,0.7963728568958258,0.28915493841068407,5.003690719604492
1747536295.0667896,0.7853819135414476,0.2887381654687515,6.544589996337891
1747536295.0906398,0.9500695733719154,0.3309683625125262,5.164384841918945
1747536295.1105707,0.9998619374285251,0.31780066167058235,5.0106048583984375
1747536295.1267374,1.0050301433753601,0.32004535286636276,5.171775817871094
1747536295.1487668,0.993632925496513,0.3128698208072392,4.922628402709961
1747536295.1687143,0.9769144252086306,0.30626943191494793,4.875421524047852
1747536295.1850219,0.9710798395020286,0.2996997212946176,5.0334930419921875
1747536295.2088456,0.9239780592544478,0.29733719057670027,5.009889602661133
1747536295.2293432,0.8731480034898255,0.2929466457421296,4.909038543701172
1747536295.2487564,0.8442227400045539,0.28807831421671964,5.146503448486328
1747536295.2662847,0.8262574062383026,0.28721059374986857,4.878520965576172
1747536295.2905164,0.9885187541831755,0.967128099267668,5.693674087524414
1747536295.308788,0.8902128034756382,1.3052399530840224,4.278898239135742
1747536295.3229678,0.8751616055132989,1.3866581070493156,4.019975662231445
1747536295.3430803,0.8903085135705612,0.4726859914726342,3.398895263671875
1747536295.3644555,0.8616799735478602,0.30229700381935193,4.799604415893555
1747536295.3889194,0.8446067865776825,0.2930718990965668,5.058765411376953
1747536295.4093766,0.8394985743538478,0.29678857951669985,5.637407302856445
1747536295.4304638,0.8401163818779226,0.2979556222215685,6.011486053466797
1747536295.4493484,0.8432634084167175,0.30070922363425656,5.463123321533203
1747536295.477943,0.8921462642771046,0.2814380446995963,7.918596267700195
1747536295.5038736,0.9963347417436861,0.27010912948580496,4.761695861816406
1747536295.5227644,0.9879916511730552,0.27856132888721,4.803180694580078
1747536295.5405388,0.9843687287296135,0.29044504993222015,5.735158920288086
1747536295.5595696,0.9744894589736678,0.3007896938164237,6.579399108886719
1747536295.5747402,0.9617197319028217,0.3090138189088831,5.32221794128418
1747536295.5895479,0.947243630549195,0.31397876454796947,5.549430847167969
1747536295.6061957,0.942300998460348,0.31537101668396583,5.723476409912109
1747536295.623594,0.940344003639778,0.3122379222649326,4.880666732788086
1747536295.6502452,0.939020162706344,0.31213739700879994,6.361484527587891
1747536295.6655157,0.9160841528292706,0.31551232600239837,4.857063293457031
1747536295.6907225,0.3212844977282418,1.5345172404667526,5.084037780761719
1747536295.7075176,0.30978629632119986,1.5736388388679927,3.9446353912353516
1747536295.727662,0.2928980427569621,1.58890628076907,3.9544105529785156
1747536295.7480383,0.8329705477982937,0.6256318063857494,3.8220882415771484
1747536295.7699077,0.97739082331875,0.3441742581539954,4.685878753662109
1747536295.7853153,0.974445054317354,0.3328756540659896,5.677223205566406
1747536295.80373,0.9615015928295525,0.3279346612173634,4.972696304321289
1747536295.8237553,0.9560796614875496,0.3241707338272712,4.954338073730469
1747536295.8484635,0.9538344226555777,0.3213212133634575,5.702972412109375
1747536295.8768387,0.9754974657858738,0.3620262050522876,5.227088928222656
1747536295.896252,0.9839871859511571,0.3423154419422015,7.952451705932617
1747536295.9228292,0.9956993348913938,0.3451684482492563,7.691860198974609
1747536295.9462926,0.9390461416002347,0.3226464029045028,11.630058288574219
1747536295.966042,0.8436545177288336,0.2923829695235339,5.913019180297852
1747536295.98566,0.7688327362651409,0.268707980644737,5.427360534667969
1747536296.0098417,0.8737193527509423,0.3029128990597312,4.908561706542969
1747536296.0287488,0.9078493421594506,0.31478221241273663,4.894256591796875
1747536296.0453272,0.9080745656602824,0.31768818269257426,5.646705627441406
1747536296.083623,0.8871820857390277,0.318045656405911,11.51275634765625
1747536296.1035023,0.9124247933524293,0.29588958761342077,4.848480224609375
1747536296.1209357,0.9177960557510592,0.3054639361564205,6.139993667602539
1747536296.1459336,0.8993141402905199,0.2965452334057612,9.1552734375
1747536296.1623871,0.8833266681523942,0.29008168966082115,6.116628646850586
1747536296.178972,0.8673017238278163,0.28560613167425464,5.917072296142578
1747536296.1998634,0.8624684345180766,0.28641011202875766,8.729219436645508
1747536296.2416422,0.8565879891505034,0.28525024978993335,10.797500610351562
1747536296.2711625,0.8455649124038266,0.28632038632536555,5.079746246337891
1747536296.2909951,0.8373805367110574,0.28611776479279916,5.694150924682617
1747536296.3086374,0.8229227330978842,0.28716113581948044,5.395412445068359
1747536296.3372877,0.8161868660247935,0.2863276657916795,10.736942291259766
1747536296.366604,0.8042975749040588,0.2858434342821902,6.281375885009766
1747536296.3880413,0.8082398138021509,0.2812853180022319,4.8065185546875
1747536296.406708,0.8075536167515175,0.2771935450643376,7.681608200073242
1747536296.4265552,0.8110022958249964,0.2765028097123506,6.690740585327148
1747536296.4483328,0.8140444092784359,0.27523032839855205,8.342266082763672
1747536296.4673982,0.8181200752966483,0.28493714837387973,5.190372467041016
1747536296.4907877,0.8197528084139909,0.29015733324315934,6.77180290222168
1747536296.5109692,0.8231475704204885,0.2938296479425636,6.637096405029297
1747536296.5315197,0.8455532313780627,0.29575285645046034,7.72547721862793
