-1.29,-0.42,1
-1.34,-0.47,1
-1.39,-0.52,1
-1.39,-0.57,1
-1.44,-0.62,1
-1.44,-0.67,1
-1.44,-0.72,1
-1.44,-0.77,1
-1.44,-0.82,1
-1.44,-0.87,1
-1.44,-0.92,1
-1.44,-0.97,1
-1.44,-1.02,1
-1.44,-1.07,1
-1.44,-1.12,1
-1.44,-1.17,1
-1.44,-1.22,1
-1.44,-1.27,1
-1.39,-1.32,1
-1.39,-1.37,1
-1.39,-1.42,1
-1.39,-1.47,1
-1.39,-1.52,1
-1.39,-1.57,1
-1.34,-1.62,1
-1.34,-1.67,1
-1.34,-1.72,1
-1.34,-1.77,1
-1.34,-1.82,1
-1.29,-1.87,1
-1.29,-1.92,1
-1.24,-1.97,1
-1.19,-2.02,1
-1.19,-2.07,1
-1.14,-2.12,1
-1.09,-2.17,1
-1.04,-2.22,1
-0.99,-2.27,1
-0.94,-2.32,1
-0.89,-2.32,1
-0.84,-2.32,1
-0.79,-2.37,1
-0.74,-2.37,1
-0.69,-2.37,1
-0.64,-2.37,1
-0.59,-2.37,1
-0.54,-2.37,1
-0.49,-2.37,1
-0.44,-2.37,1
-0.39,-2.37,1
-0.34,-2.37,1
-0.29,-2.37,1
-0.24,-2.37,1
-0.19,-2.37,1
-0.14,-2.37,1
-0.09,-2.37,1
-0.04,-2.37,1
0.01,-2.37,1
0.06,-2.37,1
0.11,-2.37,1
0.16,-2.37,1
0.21,-2.37,1
0.26,-2.37,1
0.31,-2.32,1
0.36,-2.32,1
0.41,-2.32,1
0.46,-2.32,1
0.51,-2.32,1
0.56,-2.32,1
0.61,-2.32,1
0.66,-2.32,1
0.71,-2.32,1
0.76,-2.32,1
0.81,-2.32,1
0.86,-2.32,1
0.91,-2.32,1
0.96,-2.32,1
1.01,-2.27,1
1.06,-2.27,1
1.11,-2.27,1
1.16,-2.27,1
1.21,-2.22,1
1.26,-2.22,1
1.31,-2.22,1
1.36,-2.17,1
1.41,-2.17,1
1.46,-2.17,1
1.51,-2.17,1
1.56,-2.12,1
1.61,-2.12,1
1.66,-2.07,1
1.71,-2.07,1
1.76,-2.07,1
1.81,-2.02,1
1.86,-1.97,1
1.91,-1.92,1
1.96,-1.87,1
2.01,-1.87,1
2.06,-1.82,1
2.11,-1.77,1
2.11,-1.72,1
2.16,-1.67,1
2.21,-1.62,1
2.21,-1.57,1
2.21,-1.52,1
2.26,-1.47,1
2.26,-1.42,1
2.31,-1.37,1
2.31,-1.32,1
2.31,-1.27,1
2.36,-1.22,1
2.36,-1.17,1
2.36,-1.12,1
2.41,-1.07,1
2.41,-1.02,1
2.41,-0.97,1
2.36,-0.92,1
2.36,-0.87,1
2.36,-0.82,1
2.36,-0.77,1
2.36,-0.72,1
2.31,-0.67,1
2.31,-0.62,1
2.26,-0.57,1
2.26,-0.52,1
2.26,-0.47,1
2.26,-0.42,1
2.21,-0.37,1
2.16,-0.32,1
2.16,-0.27,1
2.11,-0.22,1
2.06,-0.17,1
2.01,-0.17,1
1.96,-0.12,1
1.91,-0.12,1
1.86,-0.07,1
1.81,-0.07,1
1.76,-0.07,1
1.71,-0.02,1
1.66,-0.02,1
1.61,-0.02,1
1.56,-0.02,1
1.51,0.03,1
1.46,0.03,1
1.41,0.03,1
1.36,0.03,1
1.31,0.03,1
1.26,0.03,1
1.21,0.03,1
1.16,0.03,1
1.11,0.03,1
1.06,0.03,1
1.01,0.03,1
0.96,0.03,1
0.91,0.03,1
0.86,0.03,1
0.81,0.03,1
0.76,0.03,1
0.71,0.03,1
0.66,0.03,1
0.61,0.03,1
0.56,0.03,1
0.51,0.03,1
0.46,0.03,1
0.41,0.03,1
0.36,0.03,1
0.31,0.03,1
0.26,0.03,1
0.21,0.03,1
0.16,0.03,1
0.11,0.03,1
0.06,-0.02,1
0.01,-0.02,1
-0.04,-0.02,1
-0.09,-0.02,1
-0.14,-0.02,1
-0.19,-0.02,1
-0.24,-0.02,1
-0.29,-0.02,1
-0.34,-0.07,1
-0.39,-0.07,1
-0.44,-0.07,1
-0.49,-0.07,1
-0.54,-0.07,1
-0.59,-0.12,1
-0.64,-0.12,1
-0.69,-0.12,1
-0.74,-0.12,1
-0.79,-0.17,1
-0.84,-0.17,1
-0.89,-0.22,1
-0.94,-0.22,1
-0.99,-0.22,1
-1.04,-0.27,1
-1.09,-0.27,1
-1.14,-0.32,1
-1.19,-0.32,1
-1.24,-0.37,1
